variant,variant_order,useful_life_months,deal_type_eligibility_split,path,month_end_date,fiscal_year,commission_earned,immediate_expense,capitalised_amount,amortisation,gaap_commission_expense,ending_commission_asset,is_actual
Useful life - 60 months,3,60,false,Base_Targeted,2027-01-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,20346.726400871135,45961.673135211975,837874.3177034785,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-02-28,2027,62283.76452324122,25536.3434545289,36747.42106871232,20959.18341868301,46495.52687321191,853662.5553535079,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-03-31,2027,62066.415110500864,25447.230195305354,36619.18491519551,21569.503167269602,47016.73336257496,868712.2371014338,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-04-30,2027,61854.45159472648,25360.325153837854,36494.12644088862,22177.738607951076,47538.06376178893,883028.6249343713,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-05-31,2027,61647.74051392356,25275.573610708656,36372.1669032149,22783.941389671327,48059.51500037998,896616.8504479149,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-06-30,2027,61446.15171327262,25192.922202441776,36253.229510830846,23388.161881518507,48581.08408396028,909481.9180772272,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-07-31,2027,61249.55826317778,25112.31888790289,36137.23937527489,23990.449204439752,49102.76809234264,921628.7082480623,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-08-31,2027,61057.83637934596,25033.71291553184,36024.12346381412,24590.85126216999,49624.56417770183,933061.9804497064,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-09-30,2027,60870.865344846636,24957.05479138712,35913.810553459516,25189.414771394313,50146.469562781436,943786.3762317717,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-10-31,2027,60688.527434102914,24882.296247982194,35806.23118612072,25786.18529116299,50668.481539145185,953806.4221267294,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-11-30,2027,60510.70783876605,24809.39021389408,35701.31762487197,26381.207251577525,51190.597465471605,963126.5325000238,false
Useful life - 60 months,3,60,false,Base_Targeted,2027-12-31,2027,60337.294595426814,24738.29078412499,35599.00381130182,26974.52398176589,51712.814765890886,971751.0123295597,false
Useful life - 60 months,3,60,false,Bear,2024-01-31,2024,29264.806800000002,11998.570788,17266.236011999998,287.77060019999993,12286.3413882,16978.465411799996,true
Useful life - 60 months,3,60,false,Bear,2024-02-29,2024,43091.9502,17667.699581999997,25424.250618,711.5081104999999,18379.207692499996,41691.207919299995,true
Useful life - 60 months,3,60,false,Bear,2024-03-31,2024,80616.4647,33052.750527,47563.714173,1504.23668005,34556.98720705,87750.68541225,true
Useful life - 60 months,3,60,false,Bear,2024-04-30,2024,48675.9831,19957.153070999997,28718.830028999993,1982.8838471999998,21940.036918199996,114486.63159404999,true
Useful life - 60 months,3,60,false,Bear,2024-05-31,2024,76380.9684,31316.197043999997,45064.77135599999,2733.9633698,34050.1604138,156817.43958024998,true
Useful life - 60 months,3,60,false,Bear,2024-06-30,2024,40940.9073,16785.771993000002,24155.135307,3136.54895825,19922.320951250003,177836.02592899997,true
Useful life - 60 months,3,60,false,Bear,2024-07-31,2024,23145.6615,9489.721214999998,13655.940284999999,3364.147963,12853.869177999997,188127.81825099996,true
Useful life - 60 months,3,60,false,Bear,2024-08-31,2024,49222.0575,20181.043575,29041.013924999996,3848.16486175,24029.20843675,213320.66731424996,true
Useful life - 60 months,3,60,false,Bear,2024-09-30,2024,39955.9515,16381.940115,23574.011384999994,4241.065051499999,20623.0051665,232653.61364774997,true
Useful life - 60 months,3,60,false,Bear,2024-10-31,2024,38229.6792,15674.168471999998,22555.510727999997,4616.990230299999,20291.158702299996,250592.13414544996,true
Useful life - 60 months,3,60,false,Bear,2024-11-30,2024,66653.70989999999,27328.021058999995,39325.688840999996,5272.418377649999,32600.439436649995,284645.40460879996,true
Useful life - 60 months,3,60,false,Bear,2024-12-31,2024,121994.9343,50017.923063,71977.01123699998,6472.035231599999,56489.9582946,350150.38061419997,true
Useful life - 60 months,3,60,false,Bear,2025-01-31,2025,85339.689,34989.272489999996,50350.416509999995,7311.208840099998,42300.481330099996,393189.58828409994,true
Useful life - 60 months,3,60,false,Bear,2025-02-28,2025,57001.5375,23370.630374999997,33630.907125,7871.723958849998,31242.354333849995,418948.77145024994,true
Useful life - 60 months,3,60,false,Bear,2025-03-31,2025,57146.47379999999,23430.054257999996,33716.419541999996,8433.664284549997,31863.718542549992,444231.52670769993,true
Useful life - 60 months,3,60,false,Bear,2025-04-30,2025,58565.10209999999,24011.691860999996,34553.410239,9009.554455199997,33021.24631619999,469775.38249149994,true
Useful life - 60 months,3,60,false,Bear,2025-05-31,2025,35813.6487,14683.595967,21130.052733,9361.722000749998,24045.317967749997,481543.71322374995,true
Useful life - 60 months,3,60,false,Bear,2025-06-30,2025,59524.8819,24405.201579,35119.680321,9947.050006099998,34352.2515851,506716.34353864996,true
Useful life - 60 months,3,60,false,Bear,2025-07-31,2025,29906.150400000002,12261.521664,17644.628736000002,10241.127151699999,22502.6488157,514119.84512295,true
Useful life - 60 months,3,60,false,Bear,2025-08-31,2025,38775.2583,15897.855903,22877.402396999998,10622.417191649998,26520.273094649998,526374.8303283,true
Useful life - 60 months,3,60,false,Bear,2025-09-30,2025,67163.808,27537.161279999997,39626.64672,11282.861303649997,38820.022583649996,554718.61574465,true
Useful life - 60 months,3,60,false,Bear,2025-10-31,2025,43416.6591,17800.830230999996,25615.828868999997,11709.791784799998,29510.622015799992,568624.65282885,true
Useful life - 60 months,3,60,false,Bear,2025-11-30,2025,103831.698,42570.996179999995,61260.70182,12730.803481799996,55301.79966179999,617154.55116705,true
Useful life - 60 months,3,60,false,Bear,2025-12-31,2025,73351.2321,30074.005160999997,43277.226939,13452.090597449996,43526.09575844999,646979.6875086001,true
Useful life - 60 months,3,60,false,Bear,2026-01-31,2026,44214.5802,18127.977882,26086.602318,13886.867302749997,32014.845184749996,659179.4225238501,true
Useful life - 60 months,3,60,false,Bear,2026-02-28,2026,37999.94999999999,15579.979499999998,22419.970499999992,14260.533477749997,29840.512977749997,667338.8595461001,true
Useful life - 60 months,3,60,false,Bear,2026-03-31,2026,49128.0591,20142.504231,28985.554868999996,14743.626058899998,34886.1302899,681580.7883562001,true
Useful life - 60 months,3,60,false,Bear,2026-04-30,2026,84928.4301,34820.656341,50107.773758999996,15578.755621549997,50399.41196255,716109.8064936501,true
Useful life - 60 months,3,60,false,Bear,2026-05-31,2026,60401.9679,24764.806838999997,35637.161061,16172.708305899998,40937.5151449,735574.25924875,true
Useful life - 60 months,3,60,false,Bear,2026-06-30,2026,70471.7556,28893.419796000002,41578.335804,16865.6805693,45759.1003653,760286.91448345,true
Useful life - 60 months,3,60,false,Bear,2026-07-31,2026,55268.5488822692,22660.10504173037,32608.44384053883,17409.15463330898,40069.25967503935,775486.2036906799,false
Useful life - 60 months,3,60,false,Bear,2026-08-31,2026,32257.583657890234,13225.609299734995,19031.974358155236,17726.3542059449,30951.963505679894,776791.8238428901,false
Useful life - 60 months,3,60,false,Bear,2026-09-30,2026,27016.497823130772,11076.764107483617,15939.733715647155,17992.01643453902,29068.780542022636,774739.5411239982,false
Useful life - 60 months,3,60,false,Bear,2026-10-31,2026,27084.57367269599,11104.675205805355,15979.898466890634,18258.348075653863,29363.023281459216,772461.091515235,false
Useful life - 60 months,3,60,false,Bear,2026-11-30,2026,47727.261267119335,19568.17711951893,28159.084147600406,18727.666144780538,38295.84326429947,781892.5095180549,false
Useful life - 60 months,3,60,false,Bear,2026-12-31,2026,47727.261267119335,19568.17711951893,28159.084147600406,19196.984213907206,38765.161333426135,790854.6094517481,false
Useful life - 60 months,3,60,false,Bear,2027-01-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,19666.30228303388,39234.47940255281,799347.3913163146,false
Useful life - 60 months,3,60,false,Bear,2027-02-28,2027,47727.261267119335,19568.17711951893,28159.084147600406,20135.620352160557,39703.797471679485,807370.8551117544,false
Useful life - 60 months,3,60,false,Bear,2027-03-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,20604.938421287232,40173.11554080616,814925.0008380676,false
Useful life - 60 months,3,60,false,Bear,2027-04-30,2027,47727.261267119335,19568.17711951893,28159.084147600406,21074.2564904139,40642.43360993283,822009.8284952542,false
Useful life - 60 months,3,60,false,Bear,2027-05-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,21543.574559540575,41111.751679059504,828625.338083314,false
Useful life - 60 months,3,60,false,Bear,2027-06-30,2027,47727.261267119335,19568.17711951893,28159.084147600406,22012.89262866725,41581.06974818618,834771.5296022472,false
Useful life - 60 months,3,60,false,Bear,2027-07-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,22482.210697793926,42050.387817312854,840448.4030520536,false
Useful life - 60 months,3,60,false,Bear,2027-08-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,22951.528766920594,42519.70588643952,845655.9584327334,false
Useful life - 60 months,3,60,false,Bear,2027-09-30,2027,47727.261267119335,19568.17711951893,28159.084147600406,23420.84683604727,42989.0239555662,850394.1957442865,false
Useful life - 60 months,3,60,false,Bear,2027-10-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,23890.164905173944,43458.34202469287,854663.114986713,false
Useful life - 60 months,3,60,false,Bear,2027-11-30,2027,47727.261267119335,19568.17711951893,28159.084147600406,24359.48297430062,43927.66009381955,858462.7161600129,false
Useful life - 60 months,3,60,false,Bear,2027-12-31,2027,47727.261267119335,19568.17711951893,28159.084147600406,24828.801043427287,44396.978162946216,861792.9992641859,false
Useful life - 60 months,3,60,false,Bull,2024-01-31,2024,29264.806800000002,11998.570788,17266.236011999998,287.77060019999993,12286.3413882,16978.465411799996,true
Useful life - 60 months,3,60,false,Bull,2024-02-29,2024,43091.9502,17667.699581999997,25424.250618,711.5081104999999,18379.207692499996,41691.207919299995,true
Useful life - 60 months,3,60,false,Bull,2024-03-31,2024,80616.4647,33052.750527,47563.714173,1504.23668005,34556.98720705,87750.68541225,true
Useful life - 60 months,3,60,false,Bull,2024-04-30,2024,48675.9831,19957.153070999997,28718.830028999993,1982.8838471999998,21940.036918199996,114486.63159404999,true
Useful life - 60 months,3,60,false,Bull,2024-05-31,2024,76380.9684,31316.197043999997,45064.77135599999,2733.9633698,34050.1604138,156817.43958024998,true
Useful life - 60 months,3,60,false,Bull,2024-06-30,2024,40940.9073,16785.771993000002,24155.135307,3136.5489582499995,19922.320951250003,177836.025929,true
Useful life - 60 months,3,60,false,Bull,2024-07-31,2024,23145.6615,9489.721214999998,13655.940284999999,3364.1479629999994,12853.869177999997,188127.818251,true
Useful life - 60 months,3,60,false,Bull,2024-08-31,2024,49222.0575,20181.043575,29041.013924999996,3848.1648617499995,24029.20843675,213320.66731425,true
Useful life - 60 months,3,60,false,Bull,2024-09-30,2024,39955.9515,16381.940115,23574.011384999994,4241.0650515,20623.0051665,232653.61364775,true
Useful life - 60 months,3,60,false,Bull,2024-10-31,2024,38229.6792,15674.168471999998,22555.510727999997,4616.9902303,20291.158702299996,250592.13414545,true
Useful life - 60 months,3,60,false,Bull,2024-11-30,2024,66653.70989999999,27328.021058999995,39325.688840999996,5272.4183776499995,32600.439436649995,284645.40460879996,true
Useful life - 60 months,3,60,false,Bull,2024-12-31,2024,121994.9343,50017.923063,71977.01123699998,6472.0352316,56489.9582946,350150.38061419997,true
Useful life - 60 months,3,60,false,Bull,2025-01-31,2025,85339.689,34989.272489999996,50350.416509999995,7311.208840099999,42300.481330099996,393189.58828409994,true
Useful life - 60 months,3,60,false,Bull,2025-02-28,2025,57001.5375,23370.630374999997,33630.907125,7871.723958849999,31242.354333849995,418948.77145024994,true
Useful life - 60 months,3,60,false,Bull,2025-03-31,2025,57146.47379999999,23430.054257999996,33716.419541999996,8433.66428455,31863.718542549996,444231.52670769993,true
Useful life - 60 months,3,60,false,Bull,2025-04-30,2025,58565.10209999999,24011.691860999996,34553.410239,9009.5544552,33021.24631619999,469775.38249149994,true
Useful life - 60 months,3,60,false,Bull,2025-05-31,2025,35813.6487,14683.595967,21130.052733,9361.722000749998,24045.317967749997,481543.71322374995,true
Useful life - 60 months,3,60,false,Bull,2025-06-30,2025,59524.8819,24405.201579,35119.680321,9947.050006099998,34352.2515851,506716.34353864996,true
Useful life - 60 months,3,60,false,Bull,2025-07-31,2025,29906.150400000002,12261.521664,17644.628736000002,10241.127151699999,22502.6488157,514119.84512295,true
Useful life - 60 months,3,60,false,Bull,2025-08-31,2025,38775.2583,15897.855903,22877.402396999998,10622.417191649998,26520.273094649998,526374.8303283,true
Useful life - 60 months,3,60,false,Bull,2025-09-30,2025,67163.808,27537.161279999997,39626.64672,11282.86130365,38820.022583649996,554718.61574465,true
Useful life - 60 months,3,60,false,Bull,2025-10-31,2025,43416.6591,17800.830230999996,25615.828868999997,11709.791784799996,29510.622015799992,568624.65282885,true
Useful life - 60 months,3,60,false,Bull,2025-11-30,2025,103831.698,42570.996179999995,61260.70182,12730.803481799998,55301.79966179999,617154.5511670499,true
Useful life - 60 months,3,60,false,Bull,2025-12-31,2025,73351.2321,30074.005160999997,43277.226939,13452.090597449998,43526.09575845,646979.6875086,true
Useful life - 60 months,3,60,false,Bull,2026-01-31,2026,44214.5802,18127.977882,26086.602318,13886.867302749997,32014.845184749996,659179.42252385,true
Useful life - 60 months,3,60,false,Bull,2026-02-28,2026,37999.94999999999,15579.979499999998,22419.970499999992,14260.533477749996,29840.512977749993,667338.8595461,true
Useful life - 60 months,3,60,false,Bull,2026-03-31,2026,49128.0591,20142.504231,28985.554868999996,14743.626058899998,34886.1302899,681580.7883562,true
Useful life - 60 months,3,60,false,Bull,2026-04-30,2026,84928.4301,34820.656341,50107.773758999996,15578.755621549997,50399.41196255,716109.80649365,true
Useful life - 60 months,3,60,false,Bull,2026-05-31,2026,60401.9679,24764.806838999997,35637.161061,16172.7083059,40937.5151449,735574.2592487499,true
Useful life - 60 months,3,60,false,Bull,2026-06-30,2026,70471.7556,28893.419796000002,41578.335804,16865.6805693,45759.1003653,760286.9144834499,true
Useful life - 60 months,3,60,false,Bull,2026-07-31,2026,76317.42936307524,31290.146038860847,45027.28332421439,17616.135291370236,48906.28133023108,787698.0625162941,false
Useful life - 60 months,3,60,false,Bull,2026-08-31,2026,45184.947000680164,18525.828270278867,26659.118730401293,18060.453936876926,36586.28220715579,796296.7273098185,false
Useful life - 60 months,3,60,false,Bull,2026-09-30,2026,38094.06616541737,15618.56712782112,22475.499037596244,18435.04558750353,34053.61271532465,800337.1807599112,false
Useful life - 60 months,3,60,false,Bull,2026-10-31,2026,38186.168785417365,15656.32920202112,22529.839583396246,18810.542913893467,34466.872115914586,804056.4774294139,false
Useful life - 60 months,3,60,false,Bull,2026-11-30,2026,79240.79661901675,32488.72661379687,46752.07000521988,19589.74408064713,52078.470694444,831218.8033539867,false
Useful life - 60 months,3,60,false,Bull,2026-12-31,2026,79587.76405525072,32630.983262652793,46956.78079259792,20372.3570938571,53003.34035650989,857803.2270527275,false
Useful life - 60 months,3,60,false,Bull,2027-01-31,2027,79324.94852504143,32523.228895266984,46801.71962977444,21152.385754353338,53675.61464962032,883452.5609281486,false
Useful life - 60 months,3,60,false,Bull,2027-02-28,2027,79068.64553769532,32418.144670455076,46650.50086724023,21929.894102140675,54348.038772595755,908173.1676932481,false
Useful life - 60 months,3,60,false,Bull,2027-03-31,2027,78818.6937130439,32315.664422348003,46503.02929069591,22704.94459031894,55020.609012666944,931971.2523936251,false
Useful life - 60 months,3,60,false,Bull,2027-04-30,2027,78574.93566990337,32215.72362466038,46359.21204524298,23477.598124406326,55693.3217490667,954852.8663144618,false
Useful life - 60 months,3,60,false,Bull,2027-05-31,2027,78337.21792698,32118.259350061802,46218.9585769182,24247.914100688293,56366.173450750095,976823.9107906917,false
Useful life - 60 months,3,60,false,Bull,2027-06-30,2027,78105.39080623144,32023.21023055489,46082.180575676546,25015.950443616235,57039.16067417113,997890.1409227521,false
Useful life - 60 months,3,60,false,Bull,2027-07-31,2027,77879.30833862236,31930.516418835163,45948.79191978719,25781.763642279355,57712.28006111452,1018057.16920026,false
Useful life - 60 months,3,60,false,Bull,2027-08-31,2027,77658.82817221576,31840.119550608462,45818.70862160729,26545.40878597281,58385.52833658127,1037330.4690358945,false
Useful life - 60 months,3,60,false,Bull,2027-09-30,2027,77443.81148254155,31751.96270784203,45691.84877469951,27306.93959888447,59058.9023067265,1055715.3782117094,false
Useful life - 60 months,3,60,false,Bull,2027-10-31,2027,77234.12288518627,31665.99038292637,45568.1325022599,28066.408473922133,59732.39885684851,1073217.1022400472,false
Useful life - 60 months,3,60,false,Bull,2027-11-30,2027,76723.77816629245,31456.749048179903,45267.02911811255,28820.85895922401,60277.60800740391,1089663.2723989356,false
Useful life - 60 months,3,60,false,Bull,2027-12-31,2027,76211.94850516034,31246.898887115734,44965.04961804459,29570.276452858085,60817.17533997382,1105058.0455641223,false
