month_end_date,cost_center,department,segment,total_cost,segment_cost_share_pct,segment_cost,allocation_basis,new_logo_pct,new_logo_allocated_cost
2025-01-31,CC-1010,Sales - Mid-Market,Enterprise,141487.09,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-01-31,CC-1010,Sales - Mid-Market,Mid-Market,141487.09,1.0,141487.09,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,58685.771859242996
2025-01-31,CC-1010,Sales - Mid-Market,SMB,141487.09,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-01-31,CC-1020,Sales - Enterprise,Enterprise,92715.49,1.0,92715.49,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,53196.77953115407
2025-01-31,CC-1020,Sales - Enterprise,Mid-Market,92715.49,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-01-31,CC-1020,Sales - Enterprise,SMB,92715.49,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-01-31,CC-1030,Sales Development,Enterprise,85064.30,0.25,21266.075,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,21266.075
2025-01-31,CC-1030,Sales Development,Mid-Market,85064.30,0.4375,37215.63125,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,37215.63125
2025-01-31,CC-1030,Sales Development,SMB,85064.30,0.3125,26582.59375,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,26582.59375
2025-01-31,CC-1040,Sales Operations,Enterprise,49405.60,0.25,12351.4,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6679.824762833304
2025-01-31,CC-1040,Sales Operations,Mid-Market,49405.60,0.4375,21614.95,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,11689.693334958281
2025-01-31,CC-1040,Sales Operations,SMB,49405.60,0.3125,15439.25,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8349.780953541629
2025-01-31,CC-1050,Solutions Engineering,Enterprise,48446.74,0.25,12111.685,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6550.183249075949
2025-01-31,CC-1050,Solutions Engineering,Mid-Market,48446.74,0.4375,21195.44875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,11462.82068588291
2025-01-31,CC-1050,Solutions Engineering,SMB,48446.74,0.3125,15139.606249999999,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8187.729061344936
2025-01-31,CC-1060,Sales Leadership,Enterprise,21486.79,0.25,5371.6975,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,2905.095614986945
2025-01-31,CC-1060,Sales Leadership,Mid-Market,21486.79,0.4375,9400.470625,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5083.917326227153
2025-01-31,CC-1060,Sales Leadership,SMB,21486.79,0.3125,6714.621875000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3631.369518733681
2025-01-31,CC-1100,Demand Generation,Enterprise,312457.92,0.25,78114.48,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,78114.48
2025-01-31,CC-1100,Demand Generation,Mid-Market,312457.92,0.4375,136700.34,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,136700.34
2025-01-31,CC-1100,Demand Generation,SMB,312457.92,0.3125,97643.09999999999,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,97643.09999999999
2025-01-31,CC-1110,Product Marketing,Enterprise,163487.28,0.25,40871.82,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-01-31,CC-1110,Product Marketing,Mid-Market,163487.28,0.4375,71525.685,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-01-31,CC-1110,Product Marketing,SMB,163487.28,0.3125,51089.775,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-01-31,CC-1200,Customer Success,Enterprise,91776.70,0.25,22944.175,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-01-31,CC-1200,Customer Success,Mid-Market,91776.70,0.4375,40152.30625,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-01-31,CC-1200,Customer Success,SMB,91776.70,0.3125,28680.21875,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-02-28,CC-1000,Sales - SMB,Enterprise,87829.21,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-02-28,CC-1000,Sales - SMB,Mid-Market,87829.21,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-02-28,CC-1000,Sales - SMB,SMB,87829.21,1.0,87829.21,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,76236.54081930779
2025-02-28,CC-1010,Sales - Mid-Market,Enterprise,161189.40,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-02-28,CC-1010,Sales - Mid-Market,Mid-Market,161189.40,1.0,161189.4,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,66857.862116807
2025-02-28,CC-1010,Sales - Mid-Market,SMB,161189.40,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-02-28,CC-1020,Sales - Enterprise,Enterprise,88890.49,1.0,88890.49,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,51002.133504835656
2025-02-28,CC-1020,Sales - Enterprise,Mid-Market,88890.49,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-02-28,CC-1020,Sales - Enterprise,SMB,88890.49,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-02-28,CC-1030,Sales Development,Enterprise,85356.86,0.25,21339.215,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,21339.215
2025-02-28,CC-1030,Sales Development,Mid-Market,85356.86,0.4375,37343.62625,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,37343.62625
2025-02-28,CC-1030,Sales Development,SMB,85356.86,0.3125,26674.01875,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,26674.01875
2025-02-28,CC-1040,Sales Operations,Enterprise,63124.30,0.25,15781.075,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8534.645106557118
2025-02-28,CC-1040,Sales Operations,Mid-Market,63124.30,0.4375,27616.881250000002,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,14935.628936474955
2025-02-28,CC-1040,Sales Operations,SMB,63124.30,0.3125,19726.34375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,10668.306383196397
2025-02-28,CC-1050,Solutions Engineering,Enterprise,48264.03,0.25,12066.0075,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6525.480163142021
2025-02-28,CC-1050,Solutions Engineering,Mid-Market,48264.03,0.4375,21115.513124999998,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,11419.590285498536
2025-02-28,CC-1050,Solutions Engineering,SMB,48264.03,0.3125,15082.509375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8156.850203927526
2025-02-28,CC-1060,Sales Leadership,Enterprise,21707.59,0.25,5426.8975,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,2934.948613586974
2025-02-28,CC-1060,Sales Leadership,Mid-Market,21707.59,0.4375,9497.070625,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5136.160073777204
2025-02-28,CC-1060,Sales Leadership,SMB,21707.59,0.3125,6783.621875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3668.6857669837173
2025-02-28,CC-1100,Demand Generation,Enterprise,328742.11,0.25,82185.5275,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,82185.5275
2025-02-28,CC-1100,Demand Generation,Mid-Market,328742.11,0.4375,143824.673125,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,143824.673125
2025-02-28,CC-1100,Demand Generation,SMB,328742.11,0.3125,102731.90937499999,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,102731.90937499999
2025-02-28,CC-1110,Product Marketing,Enterprise,157906.43,0.25,39476.6075,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-02-28,CC-1110,Product Marketing,Mid-Market,157906.43,0.4375,69084.063125,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-02-28,CC-1110,Product Marketing,SMB,157906.43,0.3125,49345.759374999994,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-02-28,CC-1200,Customer Success,Enterprise,91596.37,0.25,22899.0925,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-02-28,CC-1200,Customer Success,Mid-Market,91596.37,0.4375,40073.411875,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-02-28,CC-1200,Customer Success,SMB,91596.37,0.3125,28623.865625,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-03-31,CC-1000,Sales - SMB,Enterprise,88321.10,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-03-31,CC-1000,Sales - SMB,Mid-Market,88321.10,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-03-31,CC-1000,Sales - SMB,SMB,88321.10,1.0,88321.1,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,76663.50574434365
2025-03-31,CC-1010,Sales - Mid-Market,Enterprise,139843.53,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-03-31,CC-1010,Sales - Mid-Market,Mid-Market,139843.53,1.0,139843.53,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,58004.05886905444
2025-03-31,CC-1010,Sales - Mid-Market,SMB,139843.53,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-03-31,CC-1020,Sales - Enterprise,Enterprise,89181.66,1.0,89181.66,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,51169.19627175935
2025-03-31,CC-1020,Sales - Enterprise,Mid-Market,89181.66,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-03-31,CC-1020,Sales - Enterprise,SMB,89181.66,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-03-31,CC-1030,Sales Development,Enterprise,68634.61,0.25,17158.6525,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,17158.6525
2025-03-31,CC-1030,Sales Development,Mid-Market,68634.61,0.4375,30027.641875,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,30027.641875
2025-03-31,CC-1030,Sales Development,SMB,68634.61,0.3125,21448.315625,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,21448.315625
2025-03-31,CC-1040,Sales Operations,Enterprise,62853.68,0.25,15713.42,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8498.05625474036
2025-03-31,CC-1040,Sales Operations,Mid-Market,62853.68,0.4375,27498.485,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,14871.598445795631
2025-03-31,CC-1040,Sales Operations,SMB,62853.68,0.3125,19641.775,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,10622.57031842545
2025-03-31,CC-1050,Solutions Engineering,Enterprise,48131.88,0.25,12032.97,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6507.612981235346
2025-03-31,CC-1050,Solutions Engineering,Mid-Market,48131.88,0.4375,21057.6975,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,11388.322717161855
2025-03-31,CC-1050,Solutions Engineering,SMB,48131.88,0.3125,15041.2125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8134.516226544183
2025-03-31,CC-1060,Sales Leadership,Enterprise,21494.83,0.25,5373.7075,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,2906.1826535229243
2025-03-31,CC-1060,Sales Leadership,Mid-Market,21494.83,0.4375,9403.988125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5085.819643665117
2025-03-31,CC-1060,Sales Leadership,SMB,21494.83,0.3125,6717.134375000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,3632.7283169036555
2025-03-31,CC-1100,Demand Generation,Enterprise,394361.59,0.25,98590.3975,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,98590.3975
2025-03-31,CC-1100,Demand Generation,Mid-Market,394361.59,0.4375,172533.19562500002,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,172533.19562500002
2025-03-31,CC-1100,Demand Generation,SMB,394361.59,0.3125,123237.99687500001,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,123237.99687500001
2025-03-31,CC-1110,Product Marketing,Enterprise,165057.63,0.25,41264.4075,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-03-31,CC-1110,Product Marketing,Mid-Market,165057.63,0.4375,72212.71312500001,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-03-31,CC-1110,Product Marketing,SMB,165057.63,0.3125,51580.509375,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-03-31,CC-1200,Customer Success,Enterprise,101064.19,0.25,25266.0475,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-03-31,CC-1200,Customer Success,Mid-Market,101064.19,0.4375,44215.583125000005,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-03-31,CC-1200,Customer Success,SMB,101064.19,0.3125,31582.559375,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
