acquisition_quarter,acquisition_quarter_start,segment,customer_id,quarter_end_date,quarters_since_acquisition,arr
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2024-03-31,6,20021.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2024-06-30,7,20021.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2024-09-30,8,20021.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2024-12-31,9,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2025-03-31,10,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00546,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2024-03-31,6,52782.36
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2024-06-30,7,52782.36
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2024-09-30,8,52782.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2024-12-31,9,52782.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2025-03-31,10,55946.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2025-06-30,11,55946.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2025-09-30,12,57868.56
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2025-12-31,13,57868.56
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2026-03-31,14,57868.56
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00688,2026-06-30,15,57868.56
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2024-03-31,6,20145.48
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2024-06-30,7,20145.48
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2024-09-30,8,20145.48
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2024-12-31,9,20146.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2025-03-31,10,23327.40
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2025-06-30,11,29689.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2025-09-30,12,29689.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00696,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2024-03-31,6,216834.00
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2024-06-30,7,216834.00
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2024-09-30,8,224646.96
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2024-12-31,9,224646.96
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2025-03-31,10,224646.96
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2025-06-30,11,224646.96
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2025-09-30,12,231613.20
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2025-12-31,13,231613.20
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2026-03-31,14,231613.20
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00732,2026-06-30,15,231613.20
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2024-03-31,6,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2024-06-30,7,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2024-09-30,8,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2024-12-31,9,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2025-03-31,10,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2025-06-30,11,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2025-09-30,12,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2025-12-31,13,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2026-03-31,14,4485.72
2022Q3,2022-07-01 00:00:00,SMB,CUST-00558,2026-06-30,15,6493.32
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2024-03-31,6,2493.24
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2024-06-30,7,2493.24
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2024-09-30,8,2493.24
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2024-12-31,9,2493.24
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2025-03-31,10,2493.24
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00569,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2024-03-31,6,101956.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2024-06-30,7,101956.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2024-09-30,8,101956.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2024-12-31,9,78190.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2025-03-31,10,78190.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2025-06-30,11,78190.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2025-09-30,12,106772.76
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2025-12-31,13,80955.72
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2026-03-31,14,110549.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00699,2026-06-30,15,110549.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2024-03-31,6,12159.96
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2024-06-30,7,12159.96
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2024-09-30,8,13116.24
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2024-12-31,9,13116.24
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2025-03-31,10,13116.24
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2025-06-30,11,13116.24
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2025-09-30,12,13116.24
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2025-12-31,13,18160.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2026-03-31,14,18160.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00687,2026-06-30,15,25425.36
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2024-03-31,6,56646.72
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2024-06-30,7,56646.72
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2024-09-30,8,56648.88
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2024-12-31,9,56648.88
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2025-03-31,10,56648.88
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2025-06-30,11,56648.88
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2025-09-30,12,59314.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2025-12-31,13,59314.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2026-03-31,14,59314.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00689,2026-06-30,15,59314.44
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2024-03-31,6,24509.16
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2024-06-30,7,24509.16
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2024-09-30,8,25529.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2024-12-31,9,25529.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2025-03-31,10,35741.52
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2025-06-30,11,35741.52
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2025-09-30,12,26600.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2025-12-31,13,26600.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2026-03-31,14,26600.64
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00694,2026-06-30,15,26600.64
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2024-03-31,6,14413.44
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2024-06-30,7,14413.44
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2024-09-30,8,14413.44
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2024-12-31,9,14413.44
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2025-03-31,10,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00559,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2024-03-31,6,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2024-06-30,7,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2024-09-30,8,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2024-12-31,9,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2025-03-31,10,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00567,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2024-03-31,6,3517.32
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2024-06-30,7,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2024-09-30,8,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2024-12-31,9,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2025-03-31,10,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00560,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2024-03-31,6,7356.84
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2024-06-30,7,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2024-09-30,8,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2024-12-31,9,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2025-03-31,10,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2025-06-30,11,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2025-09-30,12,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2025-12-31,13,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2026-03-31,14,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00564,2026-06-30,15,8967.12
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2024-03-31,6,5623.44
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2024-06-30,7,6185.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2024-09-30,8,6185.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2024-12-31,9,6185.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2025-03-31,10,6185.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2025-06-30,11,6185.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2025-09-30,12,8660.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2025-12-31,13,7085.40
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2026-03-31,14,7085.40
2022Q3,2022-07-01 00:00:00,SMB,CUST-00572,2026-06-30,15,9447.36
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2025-03-31,10,82958.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2025-06-30,11,134224.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2025-09-30,12,134224.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2025-12-31,13,134224.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2026-03-31,14,134224.32
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2026-06-30,15,187914.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2024-03-31,6,79056.48
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2024-06-30,7,79056.48
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2024-09-30,8,79056.48
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00697,2024-12-31,9,82958.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2024-03-31,6,2245.08
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2024-06-30,7,2245.08
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2024-09-30,8,2331.36
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2024-12-31,9,2331.36
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2025-03-31,10,3263.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2025-06-30,11,3263.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2025-09-30,12,2331.36
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2025-12-31,13,2331.36
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2026-03-31,14,2331.36
2022Q3,2022-07-01 00:00:00,SMB,CUST-00532,2026-06-30,15,2331.36
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2024-03-31,6,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2024-06-30,7,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2024-09-30,8,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2024-12-31,9,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2025-03-31,10,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2025-06-30,11,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2025-09-30,12,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2025-12-31,13,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2026-03-31,14,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00534,2026-06-30,15,3998.88
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2024-03-31,6,2945.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2024-06-30,7,2945.76
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2024-09-30,8,1767.48
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2024-12-31,9,1767.48
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2025-03-31,10,1767.48
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2025-06-30,11,589.20
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2025-09-30,12,589.20
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2025-12-31,13,589.20
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00544,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2024-03-31,6,2235.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2024-06-30,7,2235.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2024-09-30,8,2235.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2024-12-31,9,2235.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2025-03-31,10,2235.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2025-06-30,11,3129.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2025-09-30,12,2332.56
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2025-12-31,13,2332.56
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2026-03-31,14,2332.56
2022Q3,2022-07-01 00:00:00,SMB,CUST-00549,2026-06-30,15,2332.56
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2024-03-31,6,5784.96
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2024-06-30,7,5784.96
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2024-09-30,8,5784.96
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2024-12-31,9,5784.96
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2025-03-31,10,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2025-06-30,11,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2025-09-30,12,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2025-12-31,13,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2024-03-31,6,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2024-06-30,7,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2024-09-30,8,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2024-12-31,9,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2025-03-31,10,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2025-06-30,11,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2025-09-30,12,3887.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2025-12-31,13,3331.68
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2026-03-31,14,3331.68
2022Q3,2022-07-01 00:00:00,SMB,CUST-00541,2026-06-30,15,3331.68
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2026-03-31,14,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00554,2026-06-30,15,0.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2024-06-30,7,7758.24
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2024-09-30,8,9309.84
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2024-12-31,9,9309.84
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2025-03-31,10,9309.84
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2025-06-30,11,9309.84
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2025-09-30,12,6874.32
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2025-12-31,13,6874.32
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2026-03-31,14,6874.32
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2026-06-30,15,6874.32
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2024-03-31,6,3119.40
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2024-06-30,7,3119.40
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2024-09-30,8,3119.40
2022Q3,2022-07-01 00:00:00,SMB,CUST-00540,2024-12-31,9,3119.40
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2026-06-30,15,2304.00
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2026-03-31,14,110547.00
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2026-06-30,15,110547.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2026-03-31,14,46471.20
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2026-06-30,15,46471.20
2022Q3,2022-07-01 00:00:00,SMB,CUST-00537,2024-03-31,6,7758.24
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2026-03-31,14,13498.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2026-06-30,15,13498.92
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2024-03-31,6,2304.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2024-03-31,6,31061.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2024-06-30,7,31061.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2024-09-30,8,32246.88
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2024-12-31,9,32246.88
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2025-03-31,10,44519.04
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2024-06-30,7,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2024-09-30,8,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2024-12-31,9,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2025-03-31,10,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2025-06-30,11,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2025-09-30,12,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2025-12-31,13,2304.00
2022Q3,2022-07-01 00:00:00,SMB,CUST-00531,2026-03-31,14,2304.00
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2024-06-30,7,23507.04
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2024-12-31,9,95283.36
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2025-03-31,10,95283.36
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2025-03-31,10,13094.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2025-06-30,11,13094.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2025-09-30,12,13498.92
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2025-06-30,11,100201.20
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2025-09-30,12,100201.20
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2025-12-31,13,100201.20
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2025-12-31,13,13498.92
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2024-03-31,6,21579.12
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2024-09-30,8,13094.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00691,2024-12-31,9,13094.04
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2024-09-30,8,105622.56
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2024-03-31,6,105622.56
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2025-12-31,13,46471.20
2022Q3,2022-07-01 00:00:00,Enterprise,CUST-00734,2024-06-30,7,105622.56
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2025-06-30,11,44519.04
2022Q3,2022-07-01 00:00:00,Mid-Market,CUST-00690,2025-09-30,12,46471.20
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2024-03-31,5,8328.60
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2024-06-30,6,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2024-09-30,7,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2024-12-31,8,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2025-03-31,9,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2025-06-30,10,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2025-09-30,11,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2025-12-31,12,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2026-03-31,13,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00625,2026-06-30,14,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2024-03-31,5,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2024-06-30,6,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2024-09-30,7,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2024-12-31,8,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2025-03-31,9,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2025-06-30,10,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2025-09-30,11,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2025-12-31,12,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2026-03-31,13,0.00
2022Q4,2022-10-01 00:00:00,SMB,CUST-00648,2026-06-30,14,0.00
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2024-03-31,5,38393.64
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2024-06-30,6,46272.12
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2024-09-30,7,46272.12
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2024-12-31,8,46272.12
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2025-03-31,9,39564.48
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2025-06-30,10,39564.48
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2025-09-30,11,39564.48
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2025-12-31,12,39564.48
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2026-03-31,13,39562.68
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00715,2026-06-30,14,39562.68
2022Q4,2022-10-01 00:00:00,Mid-Market,CUST-00716,2024-03-31,5,25709.88
