contract_id,customer_id,contract_type,term_months,start_date,end_date,renewal_date,billing_frequency,list_acv,discount_pct,net_acv,tcv,renewal_status,predecessor_contract_id,uplift_pct_at_renewal
CTR-00407-03,CUST-00407,annual,12,2023-12-19,2024-12-18,2024-12-19,Annual in advance,42181.55,0.24,32150.78,32150.78,Renewed,CTR-00407-02,0.04
CTR-00407-04,CUST-00407,annual,12,2024-12-19,2025-12-18,2025-12-19,Annual in advance,44796.81,0.28,32150.67,32150.67,Churned,CTR-00407-03,0.00
CTR-00409-01,CUST-00409,multi_year,36,2021-02-28,2024-02-27,2024-02-28,Quarterly in advance,101005.60,0.37,63431.52,190294.56,Churned,,
CTR-00412-02,CUST-00412,multi_year,36,2023-06-25,2026-06-24,2026-06-27,Annual in advance,207663.91,0.26,152923.70,458771.10,Renewed,,0.00
CTR-00412-03,CUST-00412,multi_year,36,2026-06-25,2029-06-24,2029-06-29,Annual in advance,279041.55,0.37,176912.34,530737.02,Active,CTR-00412-02,0.03
CTR-00413-03,CUST-00413,annual,12,2023-09-13,2024-09-12,2024-09-16,Quarterly in advance,223831.84,0.27,162345.23,162345.23,Renewed,,0.04
CTR-00413-04,CUST-00413,annual,12,2024-09-13,2025-09-12,2025-09-15,Quarterly in advance,237709.41,0.30,167299.88,167299.88,Renewed,CTR-00413-03,0.03
CTR-00413-05,CUST-00413,annual,12,2025-09-13,2026-09-12,2026-09-13,Annual in advance,252447.39,0.32,172674.01,172674.01,Active,CTR-00413-04,0.03
CTR-00414-02,CUST-00414,multi_year,36,2023-10-06,2026-10-05,2026-10-09,Annual in advance,459774.83,0.29,324876.89,974630.67,Active,,0.05
CTR-00415-02,CUST-00415,multi_year,24,2023-11-17,2025-11-16,2025-11-21,Annual in advance,111576.90,0.36,71598.90,143197.80,Renewed,,0.00
CTR-00415-03,CUST-00415,multi_year,24,2025-11-17,2027-11-16,2027-11-16,Annual in advance,137950.10,0.43,78493.61,156987.22,Active,CTR-00415-02,0.00
CTR-00416-01,CUST-00416,multi_year,36,2021-12-28,2024-12-27,2024-12-31,Annual in advance,141806.33,0.20,113274.90,339824.70,Renewed,,
CTR-00416-02,CUST-00416,multi_year,24,2024-12-28,2026-12-27,2026-12-29,Annual in advance,177490.84,0.33,118368.64,236737.28,Active,CTR-00416-01,0.00
CTR-00417-01,CUST-00417,monthly,1,2022-01-03,2026-06-30,,Monthly in arrears,9737.24,0.03,9413.96,42362.82,Active,,
CTR-00418-01,CUST-00418,monthly,1,2022-01-27,2026-06-30,,Monthly in arrears,3042.89,0.11,2708.17,12186.76,Active,,
CTR-00421-01,CUST-00421,monthly,1,2022-01-03,2025-06-30,,Monthly in arrears,4291.30,0.08,3958.72,13855.52,Churned,,
CTR-00422-02,CUST-00422,annual,12,2023-01-05,2024-01-04,2024-01-09,Annual in advance,12667.66,0.07,11772.06,11772.06,Renewed,,0.04
CTR-00422-03,CUST-00422,annual,12,2024-01-05,2025-01-04,2025-01-08,Annual in advance,13453.06,0.08,12344.53,12344.53,Renewed,CTR-00422-02,0.05
CTR-00422-04,CUST-00422,annual,12,2025-01-05,2026-01-04,2026-01-09,Quarterly in advance,14287.15,0.10,12835.58,12835.58,Renewed,CTR-00422-03,0.04
CTR-00422-05,CUST-00422,annual,12,2026-01-05,2027-01-04,2027-01-07,Quarterly in advance,15172.95,0.15,12836.32,12836.32,Active,CTR-00422-04,0.00
CTR-00424-02,CUST-00424,annual,12,2023-01-08,2024-01-07,2024-01-07,Quarterly in advance,5816.78,0.08,5353.18,5353.18,Churned,,0.04
CTR-00427-01,CUST-00427,monthly,1,2022-01-14,2026-06-30,,Monthly in arrears,1217.15,0.006200,1209.60,5443.20,Active,,
CTR-00428-01,CUST-00428,monthly,1,2022-01-30,2024-04-30,,Monthly in arrears,1825.73,0.08,1677.48,3914.12,Churned,,
CTR-00429-01,CUST-00429,monthly,1,2022-01-25,2026-06-30,,Monthly in arrears,2434.31,0.03,2349.60,10573.20,Active,,
CTR-00431-01,CUST-00431,monthly,1,2022-01-27,2026-06-30,,Monthly in arrears,8520.08,0.18,6966.02,31347.09,Active,,
CTR-00433-01,CUST-00433,monthly,1,2022-01-19,2026-06-30,,Monthly in arrears,5112.05,0.13,4458.22,20061.99,Active,,
CTR-00436-01,CUST-00436,monthly,1,2022-02-13,2026-06-30,,Monthly in arrears,4281.45,0.09,3892.27,17190.86,Active,,
CTR-00437-01,CUST-00437,monthly,1,2022-02-20,2026-06-30,,Monthly in arrears,1223.27,0.09,1116.48,4931.12,Active,,
CTR-00438-01,CUST-00438,monthly,1,2022-02-13,2026-04-30,,Monthly in arrears,2446.54,0.07,2282.62,9701.14,Churned,,
CTR-00439-02,CUST-00439,annual,12,2023-02-28,2024-02-27,2024-02-28,Annual in advance,3247.79,0.08,2975.95,2975.95,Churned,,0.03
CTR-00440-02,CUST-00440,annual,12,2023-02-24,2024-02-23,2024-02-26,Annual in advance,5196.46,0.06,4892.99,4892.99,Renewed,,0.00
CTR-00440-03,CUST-00440,annual,12,2024-02-24,2025-02-23,2025-02-26,Annual in advance,5518.64,0.07,5111.36,5111.36,Renewed,CTR-00440-02,0.04
CTR-00440-04,CUST-00440,annual,12,2025-02-24,2026-02-23,2026-02-24,Annual in advance,5860.79,0.09,5305.19,5305.19,Renewed,CTR-00440-03,0.04
CTR-00440-05,CUST-00440,annual,12,2026-02-24,2027-02-23,2027-02-23,Annual in advance,6224.16,0.11,5553.82,5553.82,Active,CTR-00440-04,0.05
CTR-00441-01,CUST-00441,monthly,1,2022-02-28,2024-01-31,,Monthly in arrears,10397.81,0.05,9876.88,19753.76,Churned,,
CTR-00442-02,CUST-00442,annual,12,2023-02-11,2024-02-10,2024-02-10,Annual in advance,5846.01,0.08,5371.31,5371.31,Renewed,,0.03
CTR-00442-03,CUST-00442,annual,12,2024-02-11,2025-02-10,2025-02-11,Annual in advance,6208.47,0.09,5625.49,5625.49,Renewed,CTR-00442-02,0.05
CTR-00442-04,CUST-00442,annual,12,2025-02-11,2026-02-10,2026-02-14,Annual in advance,6593.39,0.10,5903.06,5903.06,Renewed,CTR-00442-03,0.05
CTR-00442-05,CUST-00442,annual,12,2026-02-11,2027-02-10,2027-02-10,Annual in advance,7002.18,0.16,5902.84,5902.84,Active,CTR-00442-04,0.00
CTR-00444-01,CUST-00444,monthly,1,2022-02-23,2026-06-30,,Monthly in arrears,11988.06,0.07,11142.90,49214.47,Active,,
CTR-00445-01,CUST-00445,monthly,1,2022-02-26,2026-06-30,,Monthly in arrears,15413.22,0.09,14005.99,61859.79,Active,,
CTR-00446-01,CUST-00446,monthly,1,2022-02-15,2026-06-30,,Monthly in arrears,11988.06,0.07,11139.31,49198.62,Active,,
CTR-00447-01,CUST-00447,monthly,1,2022-02-15,2026-06-30,,Monthly in arrears,4281.45,0.14,3703.03,16355.05,Active,,
CTR-00448-01,CUST-00448,monthly,1,2022-02-11,2026-06-30,,Monthly in arrears,3058.18,0.09,2782.03,12287.30,Active,,
CTR-00450-01,CUST-00450,monthly,1,2022-02-15,2026-06-30,,Monthly in arrears,4281.45,0.03,4167.99,18408.62,Active,,
CTR-00455-02,CUST-00455,annual,12,2023-03-01,2024-02-29,2024-03-04,Quarterly in advance,21934.80,0.20,17600.48,17600.48,Renewed,,0.04
CTR-00455-03,CUST-00455,annual,12,2024-03-01,2025-02-28,2025-03-04,Annual in advance,27177.22,0.22,21173.77,21173.77,Renewed,CTR-00455-02,0.03
CTR-00455-04,CUST-00455,annual,12,2025-03-01,2026-02-28,2026-03-02,Quarterly in advance,28862.21,0.24,22013.21,22013.21,Churned,CTR-00455-03,0.04
CTR-00458-01,CUST-00458,monthly,1,2022-03-29,2025-04-30,,Monthly in arrears,6761.80,0.07,6309.44,19979.89,Churned,,
CTR-00460-02R,CUST-00460,monthly,1,2022-07-01,2026-01-31,,Monthly in arrears,4390.12,0.11,3917.74,14038.57,Churned,,
CTR-00461-02,CUST-00461,annual,12,2023-03-28,2024-03-27,2024-04-01,Quarterly in advance,1958.46,0.04,1871.50,1871.50,Renewed,,0.04
CTR-00461-03,CUST-00461,annual,12,2024-03-28,2025-03-27,2025-03-28,Annual in advance,2079.89,0.07,1928.68,1928.68,Renewed,CTR-00461-02,0.03
CTR-00461-04,CUST-00461,annual,12,2025-03-28,2026-03-27,2026-03-28,Annual in advance,2208.84,0.10,1992.59,1992.59,Renewed,CTR-00461-03,0.03
CTR-00461-05,CUST-00461,annual,12,2026-03-28,2027-03-27,2027-03-27,Annual in advance,2345.79,0.11,2083.06,2083.06,Active,CTR-00461-04,0.05
CTR-00462-02,CUST-00462,annual,12,2023-03-28,2024-03-27,2024-03-28,Annual in advance,12403.61,0.08,11406.36,11406.36,Renewed,,0.04
CTR-00462-03,CUST-00462,annual,12,2024-03-28,2025-03-27,2025-03-29,Annual in advance,13172.63,0.10,11814.53,11814.53,Renewed,CTR-00462-02,0.04
CTR-00462-04,CUST-00462,annual,12,2025-03-28,2026-03-27,2026-03-30,Annual in advance,13989.34,0.12,12330.20,12330.20,Renewed,CTR-00462-03,0.04
CTR-00462-05,CUST-00462,annual,12,2026-03-28,2027-03-27,2027-03-27,Annual in advance,14856.67,0.14,12822.79,12822.79,Active,CTR-00462-04,0.04
CTR-00465-02,CUST-00465,annual,12,2023-03-11,2024-03-10,2024-03-12,Annual in advance,7311.60,0.12,6410.08,6410.08,Renewed,,0.04
CTR-00465-03,CUST-00465,annual,12,2024-03-11,2025-03-10,2025-03-11,Annual in advance,7764.92,0.14,6663.85,6663.85,Churned,CTR-00465-02,0.04
CTR-00467-01,CUST-00467,monthly,1,2022-03-31,2026-06-30,,Monthly in arrears,24096.61,0.06,22711.05,98414.55,Active,,
CTR-00469-02,CUST-00469,annual,12,2023-03-29,2024-03-28,2024-03-29,Annual in advance,1958.46,0.05,1865.04,1865.04,Renewed,,0.05
CTR-00469-03,CUST-00469,annual,12,2024-03-29,2025-03-28,2025-03-28,Annual in advance,2079.89,0.07,1928.89,1928.89,Renewed,CTR-00469-02,0.03
CTR-00469-04,CUST-00469,annual,12,2025-03-29,2026-03-28,2026-04-02,Annual in advance,2208.84,0.09,2006.29,2006.29,Churned,CTR-00469-03,0.04
CTR-00472-01,CUST-00472,monthly,1,2022-03-15,2026-06-30,,Monthly in arrears,2458.84,0.15,2083.87,9030.10,Active,,
CTR-00475-02,CUST-00475,annual,12,2023-03-31,2024-03-30,2024-04-04,Annual in advance,4569.75,0.13,3996.25,3996.25,Renewed,,0.03
CTR-00475-03,CUST-00475,annual,12,2024-03-31,2025-03-30,2025-04-02,Annual in advance,6239.67,0.14,5359.25,5359.25,Renewed,CTR-00475-02,0.04
CTR-00475-04,CUST-00475,annual,12,2025-03-31,2026-03-30,2026-04-02,Quarterly in advance,6626.53,0.16,5538.45,5538.45,Renewed,CTR-00475-03,0.03
CTR-00475-05,CUST-00475,annual,12,2026-03-31,2027-03-30,2027-04-02,Quarterly in advance,7037.37,0.18,5776.27,5776.27,Active,CTR-00475-04,0.04
CTR-00476-01,CUST-00476,monthly,1,2022-03-10,2026-06-30,,Monthly in arrears,6761.80,0.08,6229.65,26995.15,Active,,
CTR-00477-01,CUST-00477,monthly,1,2022-03-17,2026-06-30,,Monthly in arrears,6147.10,0.10,5510.88,23880.48,Active,,
CTR-00478-01,CUST-00478,monthly,1,2022-03-01,2024-10-31,,Monthly in arrears,4302.97,0.09,3907.10,10418.93,Churned,,
CTR-00481-01,CUST-00481,monthly,1,2022-04-27,2026-06-30,,Monthly in arrears,19893.12,0.12,17499.98,74374.91,Active,,
CTR-00482-01,CUST-00482,monthly,1,2022-04-23,2026-06-30,,Monthly in arrears,14827.17,0.07,13732.92,58364.91,Active,,
CTR-00483-02,CUST-00483,annual,12,2023-04-26,2024-04-25,2024-04-30,Annual in advance,3936.61,0.14,3366.59,3366.59,Renewed,,0.03
CTR-00483-03,CUST-00483,annual,12,2024-04-26,2025-04-25,2025-04-25,Annual in advance,4877.46,0.16,4108.77,4108.77,Renewed,CTR-00483-02,0.05
CTR-00483-04,CUST-00483,annual,12,2025-04-26,2026-04-25,2026-04-25,Annual in advance,5179.87,0.17,4298.77,4298.77,Renewed,CTR-00483-03,0.05
CTR-00483-05,CUST-00483,annual,12,2026-04-26,2027-04-25,2027-04-25,Annual in advance,5501.02,0.22,4299.05,4299.05,Active,CTR-00483-04,0.00
CTR-00485-02,CUST-00485,annual,12,2023-04-25,2024-04-24,2024-04-27,Annual in advance,11022.52,0.11,9807.84,9807.84,Renewed,,0.04
CTR-00485-03,CUST-00485,annual,12,2024-04-25,2025-04-24,2025-04-29,Quarterly in advance,11705.91,0.13,10165.41,10165.41,Renewed,CTR-00485-02,0.04
CTR-00485-04,CUST-00485,annual,12,2025-04-25,2026-04-24,2026-04-27,Annual in advance,12431.68,0.14,10670.11,10670.11,Renewed,CTR-00485-03,0.05
CTR-00485-05,CUST-00485,annual,12,2026-04-25,2027-04-24,2027-04-24,Annual in advance,13202.44,0.19,10670.21,10670.21,Active,CTR-00485-04,0.00
CTR-00486-02,CUST-00486,annual,12,2023-04-08,2024-04-07,2024-04-07,Annual in advance,6997.29,0.11,6257.68,6257.68,Renewed,,0.05
CTR-00486-03,CUST-00486,annual,12,2024-04-08,2025-04-07,2025-04-08,Annual in advance,7431.12,0.16,6257.75,6257.75,Churned,CTR-00486-02,0.00
CTR-00487-01,CUST-00487,monthly,1,2022-04-30,2026-06-30,,Monthly in arrears,7413.58,0.08,6820.49,28987.08,Active,,
CTR-00488-02,CUST-00488,annual,12,2023-04-29,2024-04-28,2024-05-01,Annual in advance,4592.72,0.07,4281.33,4281.33,Renewed,,0.04
CTR-00488-03,CUST-00488,annual,12,2024-04-29,2025-04-28,2025-04-29,Quarterly in advance,4877.46,0.08,4477.02,4477.02,Renewed,CTR-00488-02,0.05
CTR-00488-04,CUST-00488,annual,12,2025-04-29,2026-04-28,2026-04-29,Annual in advance,6215.84,0.10,5586.80,5586.80,Renewed,CTR-00488-03,0.04
CTR-00488-05,CUST-00488,annual,12,2026-04-29,2027-04-28,2027-05-01,Annual in advance,6601.22,0.12,5828.22,5828.22,Active,CTR-00488-04,0.04
CTR-00489-01,CUST-00489,monthly,1,2022-04-28,2026-06-30,,Monthly in arrears,3459.67,0.00,3459.67,14703.60,Active,,
CTR-00492-02,CUST-00492,annual,12,2023-04-27,2024-04-26,2024-04-26,Annual in advance,3936.61,0.10,3542.56,3542.56,Renewed,,0.04
CTR-00492-03,CUST-00492,annual,12,2024-04-27,2025-04-26,2025-04-28,Annual in advance,4180.68,0.11,3707.01,3707.01,Churned,CTR-00492-02,0.05
CTR-00493-01,CUST-00493,monthly,1,2022-04-26,2025-01-31,,Monthly in arrears,1853.40,0.09,1685.67,4776.06,Churned,,
CTR-00494-02,CUST-00494,annual,12,2023-04-01,2024-03-31,2024-04-04,Annual in advance,9185.43,0.12,8040.01,8040.01,Renewed,,0.00
CTR-00494-03,CUST-00494,annual,12,2024-04-01,2025-03-31,2025-04-05,Quarterly in advance,10730.42,0.18,8844.01,8844.01,Renewed,CTR-00494-02,0.00
CTR-00494-04,CUST-00494,annual,12,2025-04-01,2026-03-31,2026-03-31,Quarterly in advance,11395.71,0.19,9202.04,9202.04,Renewed,CTR-00494-03,0.04
CTR-00494-05,CUST-00494,annual,12,2026-04-01,2027-03-31,2027-04-01,Quarterly in advance,12102.24,0.20,9627.33,9627.33,Active,CTR-00494-04,0.05
CTR-00497-01,CUST-00497,monthly,1,2022-05-04,2025-01-31,,Monthly in arrears,7709.50,0.11,6890.75,18949.56,Churned,,
CTR-00500-02,CUST-00500,annual,12,2023-05-14,2024-05-13,2024-05-14,Annual in advance,4615.80,0.13,4028.67,4028.67,Renewed,,0.00
CTR-00500-03,CUST-00500,annual,12,2024-05-14,2025-05-13,2025-05-13,Annual in advance,4901.97,0.15,4176.48,4176.48,Renewed,CTR-00500-02,0.04
CTR-00500-04,CUST-00500,annual,12,2025-05-14,2026-05-13,2026-05-14,Quarterly in advance,5205.90,0.17,4317.77,4317.77,Renewed,CTR-00500-03,0.03
CTR-00500-05,CUST-00500,annual,12,2026-05-14,2027-05-13,2027-05-18,Annual in advance,5528.66,0.18,4518.57,4518.57,Active,CTR-00500-04,0.05
CTR-00502-02,CUST-00502,annual,12,2023-05-28,2024-05-27,2024-06-01,Annual in advance,3297.00,0.04,3178.31,3178.31,Renewed,,0.04
CTR-00502-03,CUST-00502,annual,12,2024-05-28,2025-05-27,2025-05-30,Annual in advance,2801.13,0.09,2542.59,2542.59,Renewed,CTR-00502-02,0.00
CTR-00502-04,CUST-00502,annual,12,2025-05-28,2026-05-27,2026-05-27,Annual in advance,2974.80,0.11,2649.36,2649.36,Renewed,CTR-00502-03,0.04
CTR-00502-05,CUST-00502,annual,12,2026-05-28,2027-05-27,2027-05-29,Annual in advance,3949.05,0.12,3464.50,3464.50,Active,CTR-00502-04,0.05
CTR-00504-01,CUST-00504,monthly,1,2022-05-01,2026-06-30,,Monthly in arrears,3104.52,0.19,2525.22,10521.75,Active,,
CTR-00506-01,CUST-00506,multi_year,24,2022-05-16,2024-05-15,2024-05-15,Annual in advance,1862.71,0.11,1662.84,3325.68,Renewed,,
CTR-00506-02,CUST-00506,multi_year,36,2024-05-16,2027-05-15,2027-05-19,Annual in advance,4201.69,0.21,3325.64,9976.92,Active,CTR-00506-01,0.00
CTR-00507-01,CUST-00507,monthly,1,2022-05-29,2026-06-30,,Monthly in arrears,4967.23,0.04,4782.95,19928.96,Active,,
CTR-00514-01,CUST-00514,monthly,1,2022-06-21,2026-06-30,,Monthly in arrears,1872.07,0.08,1720.81,7026.64,Active,,
CTR-00517-01,CUST-00517,monthly,1,2022-06-28,2026-06-30,,Monthly in arrears,3744.14,0.07,3467.45,14158.75,Active,,
CTR-00519-01,CUST-00519,monthly,1,2022-06-01,2026-06-30,,Monthly in arrears,18096.69,0.03,17564.65,71722.32,Active,,
CTR-00520-01,CUST-00520,monthly,1,2022-06-27,2026-06-30,,Monthly in arrears,3744.14,0.08,3440.12,14047.16,Active,,
CTR-00521-01,CUST-00521,monthly,1,2022-06-11,2025-01-31,,Monthly in arrears,6240.24,0.10,5586.26,14896.69,Churned,,
CTR-00523-01,CUST-00523,monthly,1,2022-06-22,2025-09-30,,Monthly in arrears,4368.17,0.14,3737.41,12458.03,Churned,,
CTR-00525-01,CUST-00525,monthly,1,2022-06-28,2024-06-30,,Monthly in arrears,6864.26,0.09,6275.31,13073.56,Churned,,
CTR-00526-01,CUST-00526,monthly,1,2022-06-30,2026-06-30,,Monthly in arrears,2496.09,0.07,2315.62,9455.45,Active,,
CTR-00527-01,CUST-00527,monthly,1,2022-06-02,2025-01-31,,Monthly in arrears,4368.17,0.05,4130.54,11014.77,Churned,,
CTR-00528-02R,CUST-00528,annual,12,2023-09-01,2024-08-31,2024-09-01,Quarterly in advance,6593.00,0.06,6216.54,6216.54,Renewed,,
CTR-00528-03,CUST-00528,annual,12,2024-09-01,2025-08-31,2025-09-04,Annual in advance,6001.51,0.11,5328.74,5328.74,Churned,CTR-00528-02R,0.00
CTR-00529-02,CUST-00529,annual,12,2023-06-24,2024-06-23,2024-06-25,Annual in advance,1988.14,0.15,1695.09,1695.09,Renewed,,0.04
CTR-00529-03,CUST-00529,annual,12,2024-06-24,2025-06-23,2025-06-25,Annual in advance,3519.01,0.16,2955.97,2955.97,Renewed,CTR-00529-02,0.05
CTR-00529-04,CUST-00529,annual,12,2025-06-24,2025-10-31,2025-11-01,Annual in advance,3737.19,0.18,3065.99,3065.99,Early Termination,CTR-00529-03,0.04
CTR-00531-01,CUST-00531,monthly,1,2022-07-28,2026-06-30,,Monthly in arrears,1881.48,0.13,1645.73,6582.92,Active,,
CTR-00532-02,CUST-00532,annual,12,2023-07-06,2024-07-05,2024-07-07,Annual in advance,2664.17,0.16,2245.10,2245.10,Renewed,,0.00
CTR-00532-03,CUST-00532,annual,12,2024-07-06,2025-07-05,2025-07-10,Quarterly in advance,2829.35,0.18,2331.38,2331.38,Renewed,CTR-00532-02,0.04
CTR-00532-04,CUST-00532,annual,12,2025-07-06,2026-07-05,2026-07-07,Annual in advance,3004.77,0.22,2331.40,2331.40,Active,CTR-00532-03,0.00
CTR-00534-01,CUST-00534,monthly,1,2022-07-31,2026-06-30,,Monthly in arrears,3512.09,0.09,3199.16,12796.64,Active,,
CTR-00537-01,CUST-00537,multi_year,36,2022-07-22,2025-07-21,2025-07-21,Annual in advance,6271.60,0.12,5541.59,16624.77,Renewed,,
CTR-00537-02,CUST-00537,multi_year,24,2025-07-22,2027-07-21,2027-07-21,Annual in advance,9014.32,0.24,6874.32,13748.64,Active,CTR-00537-01,0.03
CTR-00540-01,CUST-00540,monthly,1,2022-07-29,2025-05-31,,Monthly in arrears,2634.07,0.11,2339.58,6823.78,Churned,,
CTR-00541-01,CUST-00541,monthly,1,2022-07-26,2026-06-30,,Monthly in arrears,3135.80,0.11,2776.44,11105.76,Active,,
CTR-00542-01,CUST-00542,monthly,1,2022-07-29,2024-02-29,,Monthly in arrears,3762.96,0.07,3490.52,5817.53,Churned,,
CTR-00544-01,CUST-00544,monthly,1,2022-08-27,2026-01-31,,Monthly in arrears,4412.18,0.07,4124.06,14434.21,Churned,,
CTR-00545-01,CUST-00545,monthly,1,2022-08-29,2024-03-31,,Monthly in arrears,2647.31,0.00,2647.31,4412.18,Churned,,
CTR-00546-01,CUST-00546,monthly,1,2022-08-28,2024-09-30,,Monthly in arrears,16522.21,0.001500,16497.43,35744.43,Churned,,
CTR-00549-02,CUST-00549,annual,12,2023-08-08,2024-08-07,2024-08-10,Annual in advance,2677.56,0.17,2234.96,2234.96,Renewed,,0.00
CTR-00549-03,CUST-00549,annual,12,2024-08-08,2025-08-07,2025-08-11,Quarterly in advance,2843.57,0.21,2235.05,2235.05,Renewed,CTR-00549-02,0.00
CTR-00549-04,CUST-00549,annual,12,2025-08-08,2026-08-07,2026-08-11,Annual in advance,3019.87,0.23,2332.55,2332.55,Active,CTR-00549-03,0.04
CTR-00550-02,CUST-00550,annual,12,2023-08-28,2024-08-27,2024-08-29,Annual in advance,7363.30,0.07,6820.62,6820.62,Renewed,,0.05
CTR-00550-03,CUST-00550,annual,12,2024-08-28,2025-08-27,2025-08-31,Annual in advance,7108.93,0.13,6200.41,6200.41,Churned,CTR-00550-02,0.00
CTR-00553-01,CUST-00553,monthly,1,2022-08-31,2026-06-30,,Monthly in arrears,5042.49,0.06,4718.26,18479.85,Active,,
CTR-00554-01,CUST-00554,monthly,1,2022-08-27,2024-12-31,,Monthly in arrears,4412.18,0.08,4049.50,9786.29,Churned,,
CTR-00558-01,CUST-00558,monthly,1,2022-09-14,2026-06-30,,Monthly in arrears,5321.22,0.16,4485.79,17195.53,Active,,
CTR-00559-01,CUST-00559,monthly,1,2022-09-27,2024-12-31,,Monthly in arrears,13303.06,0.04,12717.73,29674.70,Churned,,
CTR-00560-01,CUST-00560,monthly,1,2022-09-26,2024-04-30,,Monthly in arrears,3547.48,0.008500,3517.33,5862.22,Churned,,
CTR-00564-01,CUST-00564,monthly,1,2022-09-01,2026-06-30,,Monthly in arrears,5067.83,0.08,4671.02,17905.58,Active,,
CTR-00566-01,CUST-00566,monthly,1,2022-09-30,2024-11-30,,Monthly in arrears,8235.23,0.11,7304.65,16435.46,Churned,,
CTR-00567-02R,CUST-00567,monthly,1,2023-04-01,2024-02-29,,Monthly in arrears,1968.31,0.06,1849.82,1695.67,Churned,,
CTR-00569-01,CUST-00569,monthly,1,2022-09-28,2025-04-30,,Monthly in arrears,2660.61,0.06,2493.26,6648.69,Churned,,
CTR-00572-01,CUST-00572,monthly,1,2022-09-25,2026-06-30,,Monthly in arrears,6334.79,0.11,5623.39,21556.33,Active,,
CTR-00574-01,CUST-00574,monthly,1,2022-09-13,2024-05-31,,Monthly in arrears,2660.61,0.06,2508.42,4389.73,Churned,,
CTR-00577-01,CUST-00577,monthly,1,2022-10-29,2026-02-28,,Monthly in arrears,4456.64,0.03,4318.04,14753.30,Churned,,
CTR-00578-01,CUST-00578,monthly,1,2022-10-10,2025-02-28,,Monthly in arrears,13526.16,0.08,12388.61,29939.14,Churned,,
CTR-00579-02,CUST-00579,annual,12,2023-10-31,2024-10-30,2024-11-01,Quarterly in advance,4056.81,0.09,3699.00,3699.00,Churned,,0.04
CTR-00582-01,CUST-00582,monthly,1,2022-10-05,2026-03-31,,Monthly in arrears,4456.64,0.16,3734.22,13069.77,Churned,,
CTR-00583-02,CUST-00583,annual,12,2023-10-16,2024-10-15,2024-10-16,Annual in advance,12846.57,0.10,11518.23,11518.23,Renewed,,0.05
CTR-00583-03,CUST-00583,annual,12,2024-10-16,2025-10-15,2025-10-19,Annual in advance,13643.06,0.12,12030.45,12030.45,Renewed,CTR-00583-02,0.04
CTR-00583-04,CUST-00583,annual,12,2025-10-16,2026-10-15,2026-10-16,Annual in advance,12201.21,0.17,10130.66,10130.66,Active,CTR-00583-03,0.00
CTR-00584-01,CUST-00584,monthly,1,2022-10-31,2026-06-30,,Monthly in arrears,5093.30,0.21,4043.57,15163.39,Active,,
CTR-00585-02,CUST-00585,annual,12,2023-10-28,2024-10-27,2024-11-01,Annual in advance,5409.08,0.09,4941.74,4941.74,Renewed,,0.04
CTR-00585-03,CUST-00585,annual,12,2024-10-28,2025-10-27,2025-10-27,Quarterly in advance,5744.45,0.10,5157.37,5157.37,Renewed,CTR-00585-02,0.04
CTR-00585-04,CUST-00585,annual,12,2025-10-28,2026-10-27,2026-10-30,Annual in advance,6100.60,0.12,5380.73,5380.73,Active,CTR-00585-03,0.04
CTR-00587-02,CUST-00587,annual,12,2023-10-10,2024-10-09,2024-10-11,Annual in advance,2028.41,0.07,1895.75,1895.75,Renewed,,0.04
CTR-00587-03,CUST-00587,annual,12,2024-10-10,2025-10-09,2025-10-12,Annual in advance,2872.22,0.09,2607.98,2607.98,Renewed,CTR-00587-02,0.03
CTR-00587-04,CUST-00587,annual,12,2025-10-10,2026-10-09,2026-10-14,Annual in advance,3050.30,0.11,2707.45,2707.45,Active,CTR-00587-03,0.04
CTR-00588-01,CUST-00588,monthly,1,2022-10-28,2026-03-31,,Monthly in arrears,6366.62,0.09,5777.07,20219.74,Churned,,
CTR-00589-02,CUST-00589,annual,12,2023-10-30,2024-10-29,2024-10-30,Quarterly in advance,3380.68,0.12,2961.48,2961.48,Renewed,,0.05
