customer_id,customer_name,segment,employee_count,region,acquisition_date,acquisition_channel,initial_contract_type,journey_archetype,account_owner_rep_id,csm_id,customer_status,churn_date,first_arr
CUST-00792,Fieldstone Electrical Contractors Corp.,SMB,45,Southwest,2023-04-11,Partner / Referral,annual,expand_then_contract,REP-030,EMP-0272,Active,,16129.03
CUST-00793,Wasatch HVAC Co.,SMB,19,Southwest,2023-04-20,Inbound - Paid,annual,steady,REP-016,EMP-0119,Active,,5897.39
CUST-00795,Hudson Valley Facilities Group Inc.,SMB,25,Mountain,2023-05-28,Inbound - Organic,annual,steady,REP-028,EMP-0301,Active,,8280.50
CUST-00796,Stonebridge Facilities Group,SMB,22,South Central,2023-05-30,Inbound - Paid,monthly,land_and_expand,REP-016,EMP-0022,Active,,8094.81
CUST-00797,Prentice Property Services Co.,SMB,22,Midwest,2023-05-01,Inbound - Paid,annual,land_and_expand,REP-030,EMP-0081,Active,,7411.99
CUST-00798,Northgate Utility Services LLC,SMB,8,Great Lakes,2023-05-29,Inbound - Paid,annual,fast_churn,REP-030,EMP-0284,Churned,2024-02-29,4433.13
CUST-00799,Ferreira Energy Services Group,SMB,9,West,2023-05-31,Outbound - SDR,annual,steady,REP-028,EMP-0103,Active,,4304.22
CUST-00800,Granite Peak Plumbing & Heating Corp.,SMB,16,West,2023-05-03,Inbound - Organic,annual,steady,REP-031,EMP-0104,Active,,6395.20
CUST-00801,Pemberton Building Services,SMB,25,Mid-Atlantic,2023-05-13,Inbound - Paid,multi_year,expand_then_contract,REP-028,EMP-0225,Active,,8728.76
CUST-00802,Mahoney Facility Services Inc.,SMB,18,Mountain,2023-05-27,Inbound - Organic,monthly,steady,REP-005,EMP-0171,Churned,2024-06-30,6846.45
CUST-00803,Ingersoll Landscape Services LLC,SMB,31,Mid-Atlantic,2023-05-19,Inbound - Paid,monthly,steady,REP-031,EMP-0070,Active,,13609.35
CUST-00804,Ruzicka Landscape Services Services,SMB,15,Southeast,2023-05-28,Inbound - Paid,annual,land_and_expand,REP-005,EMP-0131,Active,,3364.90
CUST-00805,Halvorsen Plumbing Partners,SMB,35,Canada,2023-05-01,Inbound - Paid,annual,fast_churn,REP-016,EMP-0182,Churned,2024-04-30,8821.72
CUST-00806,Clearwater Facility Services Co.,SMB,22,Southeast,2023-05-15,Outbound - SDR,annual,steady,REP-030,EMP-0106,Active,,9128.83
CUST-00807,Redstone Facility Services Corp.,SMB,9,Southeast,2023-05-04,Partner / Referral,monthly,land_and_expand,REP-028,EMP-0291,Active,,2266.20
CUST-00808,Cumberland Mechanical Contractors Co.,SMB,19,South Central,2023-05-29,Inbound - Paid,monthly,land_and_expand,REP-031,EMP-0240,Active,,5383.50
CUST-00809,Nakashima HVAC Co.,SMB,10,Southwest,2023-05-01,Partner / Referral,annual,steady,REP-028,EMP-0042,Active,,3594.66
CUST-00811,Fraser Valley Air Systems & Sons,SMB,26,West,2023-05-13,Inbound - Paid,monthly,steady,REP-005,EMP-0272,Active,,14217.88
CUST-00812,Draeger Building Services,SMB,21,Mountain,2023-06-28,Inbound - Paid,annual,steady,REP-030,EMP-0272,Active,,13293.37
CUST-00813,Klamath Security Systems LLC,SMB,15,Southeast,2023-06-30,Outbound - SDR,monthly,slow_decay,REP-031,EMP-0291,Churned,2024-03-31,3649.91
CUST-00814,Mulcahy Fire Protection Co.,SMB,8,South Central,2023-06-13,Inbound - Paid,monthly,steady,REP-028,EMP-0070,Active,,4367.77
CUST-00815,Fontaine Refrigeration Co.,SMB,8,Mid-Atlantic,2023-06-18,Outbound - SDR,annual,fast_churn,REP-031,EMP-0317,Churned,2024-06-17,2302.35
CUST-00816,Whitcomb Mechanical,SMB,12,Mid-Atlantic,2023-06-30,Inbound - Paid,monthly,steady,REP-030,EMP-0240,Active,,3145.35
CUST-00817,Blackhawk Facility Services LLC,SMB,30,West,2023-06-27,Inbound - Paid,monthly,land_and_expand,REP-031,EMP-0042,Active,,10510.09
CUST-00818,Ruzicka Mechanical Co.,SMB,10,Great Lakes,2023-06-04,Inbound - Paid,annual,expand_then_contract,REP-028,EMP-0172,Active,,2482.81
CUST-00819,Marchetti Heating & Air,SMB,17,South Central,2023-06-21,Partner / Referral,annual,steady,REP-030,EMP-0106,Active,,3745.03
CUST-00820,Cumberland Roofing Corp.,SMB,16,West,2023-06-26,Inbound - Paid,monthly,slow_decay,REP-030,EMP-0238,Churned,2024-10-31,6804.45
CUST-00821,Lowcountry Refrigeration & Sons,SMB,33,South Central,2023-06-08,Partner / Referral,monthly,slow_decay,REP-016,EMP-0171,Churned,2024-05-31,8979.83
CUST-00822,Eskildsen Utility Services Holdings,SMB,29,Southwest,2023-06-30,Outbound - SDR,monthly,steady,REP-030,EMP-0141,Active,,9027.80
CUST-00823,Gulf Coast Glass & Glazing Corp.,SMB,19,Midwest,2023-06-28,Partner / Referral,annual,fast_churn,REP-031,EMP-0291,Churned,2024-06-27,6282.07
CUST-00824,Lantern Utility Services Group,SMB,20,Canada,2023-06-27,Inbound - Paid,annual,land_and_expand,REP-028,EMP-0317,Active,,3277.36
CUST-00825,Sierra Nevada Electrical Contractors Corp.,SMB,13,Southwest,2023-06-29,Trade Show / Event,monthly,churn_and_return,REP-031,EMP-0225,Churned,2026-04-30,1858.22
CUST-00826,Coastal Bend HVAC Partners,SMB,36,Great Lakes,2023-06-29,Outbound - SDR,monthly,land_and_expand,REP-028,EMP-0315,Active,,12472.55
CUST-00827,Ruzicka Restoration,SMB,16,West,2023-06-13,Inbound - Paid,annual,land_and_expand,REP-016,EMP-0171,Active,,5092.72
CUST-00828,Brazos Building Services Co.,SMB,12,Southeast,2023-06-25,Partner / Referral,monthly,land_and_expand,REP-028,EMP-0033,Churned,2024-06-30,4391.11
CUST-00829,Kilbride Mechanical Contractors Services,SMB,26,Midwest,2023-06-27,Inbound - Paid,monthly,steady,REP-005,EMP-0172,Churned,2025-02-28,7725.90
CUST-00830,Jankowski Plumbing & Heating Services,SMB,12,Mountain,2023-06-10,Inbound - Organic,monthly,steady,REP-016,EMP-0070,Active,,5344.49
CUST-00831,Red River Building Services,SMB,9,Canada,2023-06-26,Inbound - Organic,monthly,steady,REP-028,EMP-0317,Active,,3970.40
CUST-00833,Lindqvist Security Systems,SMB,12,Midwest,2023-06-28,Outbound - SDR,monthly,steady,REP-016,EMP-0153,Churned,2025-11-30,7603.45
CUST-00835,Stonebridge Roofing,SMB,21,Southeast,2023-07-18,Inbound - Paid,monthly,steady,REP-005,EMP-0240,Active,,6526.53
CUST-00836,Petrosian Boiler Works Holdings,SMB,14,Mid-Atlantic,2023-07-02,Outbound - SDR,annual,fast_churn,REP-031,EMP-0022,Churned,2024-07-01,3950.95
CUST-00837,Holloway Plumbing & Heating Partners,SMB,31,Canada,2023-07-29,Inbound - Organic,annual,fast_churn,REP-030,EMP-0245,Churned,2024-07-28,8706.69
CUST-00838,Lowcountry Electrical Contractors Corp.,SMB,22,Southeast,2023-07-13,Inbound - Paid,monthly,land_and_expand,REP-030,EMP-0301,Active,,10465.86
CUST-00839,Northrup Mechanical Partners,SMB,13,Midwest,2023-07-26,Inbound - Organic,monthly,steady,REP-028,EMP-0322,Active,,4700.61
CUST-00840,Harrow Electrical Contractors,SMB,29,West,2023-07-26,Inbound - Paid,annual,fast_churn,REP-030,EMP-0032,Churned,2024-07-25,6673.21
CUST-00841,Brightline Pipefitting Group,SMB,42,Northeast,2023-07-07,Inbound - Organic,monthly,steady,REP-016,EMP-0315,Churned,2025-04-30,15214.26
CUST-00842,Palouse Property Services Partners,SMB,21,Mountain,2023-07-30,Inbound - Paid,monthly,land_and_expand,REP-028,EMP-0219,Churned,2026-06-30,4696.78
CUST-00843,Eskildsen Sheet Metal LLC,SMB,5,Southwest,2023-07-12,Partner / Referral,monthly,steady,REP-028,EMP-0131,Active,,2646.47
CUST-00844,Ingersoll Utility Services Partners,SMB,14,Midwest,2023-07-07,Inbound - Organic,monthly,slow_decay,REP-005,EMP-0139,Churned,2024-06-30,6154.78
CUST-00845,Northgate Electric Corp.,SMB,13,Mountain,2023-07-26,Partner / Referral,annual,churn_and_return,REP-030,EMP-0131,Active,,3784.77
CUST-00846,Delgado Security Systems,SMB,18,South Central,2023-07-07,Inbound - Organic,monthly,expand_then_contract,REP-031,EMP-0154,Active,,8203.09
CUST-00847,Stavros Air Systems Inc.,SMB,48,South Central,2023-07-09,Inbound - Paid,annual,land_and_expand,REP-028,EMP-0154,Active,,11458.96
CUST-00848,Cascade Building Services Group,SMB,6,Mid-Atlantic,2023-08-18,Inbound - Paid,monthly,expand_then_contract,REP-030,EMP-0154,Churned,2025-05-31,2540.84
CUST-00850,Chesapeake Roofing,SMB,27,West,2023-08-24,Partner / Referral,annual,slow_decay,REP-031,EMP-0070,Churned,2024-08-23,8138.81
CUST-00851,Stavros Building Services Services,SMB,28,Midwest,2023-08-16,Partner / Referral,monthly,land_and_expand,REP-030,EMP-0096,Churned,2026-05-31,7104.42
CUST-00852,Blackhawk Fire & Life Safety,SMB,14,Midwest,2023-08-15,Outbound - SDR,monthly,steady,REP-030,EMP-0219,Active,,5498.41
CUST-00853,Wasatch Roofing Holdings,SMB,11,South Central,2023-08-10,Inbound - Organic,annual,fast_churn,REP-016,EMP-0301,Churned,2024-08-09,6425.04
CUST-00854,Susquehanna Plumbing & Heating,SMB,21,West,2023-08-28,Inbound - Paid,monthly,fast_churn,REP-030,EMP-0103,Churned,2024-03-31,6059.97
CUST-00855,Brightline Facilities Group Holdings,SMB,6,Northeast,2023-08-27,Partner / Referral,monthly,fast_churn,REP-016,EMP-0245,Churned,2024-03-31,1185.18
CUST-00856,Pemberton Fire & Life Safety Holdings,SMB,8,South Central,2023-08-08,Outbound - SDR,annual,steady,REP-030,EMP-0263,Active,,1867.05
CUST-00858,Boyington Elevator Services & Sons,SMB,11,Mid-Atlantic,2023-08-16,Inbound - Organic,annual,steady,REP-005,EMP-0315,Active,,6801.99
CUST-00859,Fraser Valley Industrial Services LLC,SMB,16,Canada,2023-08-19,Inbound - Paid,monthly,land_and_expand,REP-005,EMP-0219,Active,,8946.73
CUST-00860,Susquehanna Refrigeration,SMB,5,Mid-Atlantic,2023-08-29,Inbound - Organic,monthly,churn_and_return,REP-030,EMP-0245,Churned,2025-07-31,2668.72
CUST-00861,Kowalczyk Pipefitting Services,SMB,25,Great Lakes,2023-08-05,Trade Show / Event,annual,land_and_expand,REP-016,EMP-0141,Churned,2024-08-04,8863.02
CUST-00862,Pinnacle Point Facilities Group Inc.,SMB,5,Southwest,2023-09-01,Partner / Referral,monthly,steady,REP-016,EMP-0042,Active,,1253.31
CUST-00863,Allegheny Air Systems & Sons,SMB,43,Northeast,2023-09-30,Inbound - Paid,monthly,steady,REP-028,EMP-0225,Active,,18056.88
CUST-00864,Uphoff HVAC Co.,SMB,18,Canada,2023-09-28,Inbound - Paid,monthly,fast_churn,REP-005,EMP-0317,Churned,2024-03-31,5580.19
CUST-00866,Blue Ridge Electrical Contractors,SMB,36,Midwest,2023-09-27,Outbound - SDR,annual,steady,REP-031,EMP-0171,Active,,8535.31
CUST-00867,Eskildsen Landscape Services LLC,SMB,15,Northeast,2023-09-29,Inbound - Organic,monthly,steady,REP-030,EMP-0289,Active,,3931.57
CUST-00868,Keystone Sheet Metal,SMB,19,West,2023-09-06,Inbound - Paid,monthly,land_and_expand,REP-030,EMP-0263,Active,,6991.96
CUST-00869,Vandermeer Mechanical Systems,SMB,7,Southeast,2023-09-28,Inbound - Organic,monthly,steady,REP-028,EMP-0199,Active,,1915.60
CUST-00870,Chaudhry Property Services Holdings,SMB,23,Mid-Atlantic,2023-09-27,Outbound - SDR,monthly,land_and_expand,REP-016,EMP-0238,Active,,7124.17
CUST-00871,Stavros Boiler Works Co.,SMB,34,Mountain,2023-09-06,Inbound - Organic,monthly,fast_churn,REP-028,EMP-0106,Churned,2024-03-31,11552.04
CUST-00872,Vandermeer Sheet Metal Co.,SMB,28,Southwest,2023-09-19,Outbound - SDR,annual,steady,REP-030,EMP-0317,Active,,7714.63
CUST-00873,Okonkwo Pipefitting Corp.,SMB,16,South Central,2023-09-30,Outbound - SDR,annual,steady,REP-028,EMP-0080,Active,,4517.12
CUST-00874,Sandhills Roofing Co.,SMB,16,Midwest,2023-09-08,Partner / Referral,monthly,land_and_expand,REP-016,EMP-0178,Churned,2025-06-30,7942.82
CUST-00875,Jankowski Facility Services & Sons,SMB,14,Mountain,2023-09-03,Inbound - Paid,monthly,land_and_expand,REP-016,EMP-0245,Active,,3149.49
CUST-00876,Northgate Sheet Metal Partners,SMB,16,Northeast,2023-09-28,Inbound - Organic,monthly,land_and_expand,REP-028,EMP-0272,Active,,7121.89
CUST-00877,Brannigan Building Services,SMB,18,Northeast,2023-09-30,Inbound - Paid,monthly,land_and_expand,REP-030,EMP-0022,Active,,7520.70
CUST-00878,Petrosian Industrial Services Services,SMB,23,Mountain,2023-09-12,Inbound - Organic,monthly,churn_and_return,REP-016,EMP-0103,Churned,2026-02-28,9911.51
CUST-00879,Puget Sound Boiler Works & Sons,SMB,6,South Central,2023-09-02,Inbound - Paid,monthly,slow_decay,REP-005,EMP-0317,Churned,2025-03-31,2765.69
CUST-00881,Lindqvist Roofing Services,SMB,16,Mid-Atlantic,2023-09-25,Trade Show / Event,annual,expand_then_contract,REP-030,EMP-0301,Churned,2024-09-24,5003.83
CUST-00882,Keystone Facilities Group Group,SMB,26,Mountain,2023-10-26,Inbound - Organic,monthly,steady,REP-030,EMP-0104,Churned,2026-02-28,7140.86
CUST-00883,Jankowski Boiler Works & Sons,SMB,23,West,2023-10-09,Inbound - Organic,monthly,expand_then_contract,REP-028,EMP-0317,Active,,8516.42
CUST-00884,Thibodeaux Building Services Services,SMB,14,Mountain,2023-10-07,Trade Show / Event,monthly,expand_then_contract,REP-030,EMP-0199,Churned,2024-10-31,5579.58
CUST-00885,Jankowski Boiler Works,SMB,24,Midwest,2023-10-29,Inbound - Paid,annual,land_and_expand,REP-028,EMP-0070,Active,,9191.70
CUST-00887,Mulcahy Mechanical Inc.,SMB,18,Southeast,2023-10-20,Partner / Referral,monthly,steady,REP-030,EMP-0141,Churned,2025-05-31,7066.04
CUST-00888,Eskildsen Plumbing LLC,SMB,33,Great Lakes,2023-10-01,Partner / Referral,monthly,steady,REP-031,EMP-0317,Active,,8793.00
CUST-00889,Adirondack Energy Services LLC,SMB,12,West,2023-10-16,Outbound - SDR,monthly,expand_then_contract,REP-031,EMP-0301,Churned,2025-04-30,6603.40
CUST-00890,Kearney Glass & Glazing Co.,SMB,30,West,2023-10-20,Inbound - Paid,monthly,steady,REP-016,EMP-0096,Active,,8994.26
CUST-00891,Granite Peak Plumbing Holdings,SMB,28,Midwest,2023-10-15,Trade Show / Event,annual,steady,REP-028,EMP-0199,Active,,7450.15
CUST-00892,Ozark Mechanical Systems,SMB,12,Mid-Atlantic,2023-10-30,Inbound - Organic,monthly,fast_churn,REP-028,EMP-0080,Churned,2024-05-31,4082.47
CUST-00893,Uphoff Industrial Services,SMB,28,Midwest,2023-10-28,Inbound - Organic,monthly,steady,REP-031,EMP-0272,Active,,11050.06
CUST-00894,Chinook Air Systems,SMB,11,Great Lakes,2023-10-08,Inbound - Organic,monthly,fast_churn,REP-028,EMP-0322,Churned,2024-11-30,3093.82
CUST-00896,Brannigan Boiler Works Services,SMB,28,Mountain,2023-10-03,Inbound - Paid,monthly,slow_decay,REP-031,EMP-0104,Churned,2024-09-30,11786.24
CUST-00897,Mahoney Heating & Air Holdings,SMB,18,Mountain,2023-10-30,Inbound - Organic,monthly,steady,REP-031,EMP-0042,Churned,2024-08-31,4622.92
CUST-00898,Mohawk Valley Facility Services,SMB,15,Great Lakes,2023-10-26,Inbound - Organic,monthly,land_and_expand,REP-005,EMP-0042,Active,,3565.96
CUST-00899,Brightline Facilities Group Partners,SMB,32,Midwest,2023-10-26,Inbound - Organic,annual,steady,REP-031,EMP-0080,Active,,14001.81
CUST-00900,Rio Grande Building Services Group,SMB,8,Southeast,2023-10-16,Inbound - Paid,monthly,fast_churn,REP-028,EMP-0141,Churned,2023-12-31,4551.97
CUST-00901,Ruzicka Glass & Glazing Holdings,SMB,16,Mid-Atlantic,2023-11-10,Partner / Referral,annual,churn_and_return,REP-030,EMP-0240,Active,,6149.94
CUST-00902,Ackerley Sheet Metal,SMB,6,Southwest,2023-11-22,Inbound - Paid,annual,churn_and_return,REP-030,EMP-0272,Active,,2695.97
CUST-00903,Wasatch Pipefitting,SMB,8,Midwest,2023-11-01,Partner / Referral,annual,slow_decay,REP-028,EMP-0301,Churned,2024-10-31,2338.46
CUST-00904,Front Range Property Services,SMB,13,South Central,2023-11-30,Partner / Referral,monthly,steady,REP-005,EMP-0171,Active,,4475.21
CUST-00905,Lantern Facilities Group Services,SMB,12,South Central,2023-11-28,Inbound - Organic,annual,fast_churn,REP-016,EMP-0289,Churned,2024-11-27,3707.38
CUST-00906,Riverworks Mechanical Contractors Co.,SMB,6,Midwest,2023-11-02,Inbound - Paid,monthly,fast_churn,REP-030,EMP-0022,Churned,2024-03-31,1282.68
CUST-00907,Kearney Boiler Works,SMB,8,South Central,2023-11-02,Outbound - SDR,monthly,slow_decay,REP-028,EMP-0106,Churned,2024-11-30,2568.71
CUST-00908,Wasatch Sheet Metal Holdings,SMB,23,Mountain,2023-11-01,Partner / Referral,annual,land_and_expand,REP-016,EMP-0213,Active,,8914.40
CUST-00909,Hutchins Elevator Services LLC,SMB,21,West,2023-11-29,Trade Show / Event,monthly,fast_churn,REP-005,EMP-0080,Churned,2024-02-29,4799.72
CUST-00910,Yarborough Roofing Partners,SMB,19,Northeast,2023-11-17,Inbound - Paid,annual,expand_then_contract,REP-016,EMP-0178,Active,,4914.28
CUST-00911,Villanueva Landscape Services Holdings,SMB,8,Midwest,2023-11-28,Outbound - SDR,annual,expand_then_contract,REP-030,EMP-0240,Churned,2024-11-27,2930.40
CUST-00912,Ostrowski Boiler Works Inc.,SMB,20,Midwest,2023-11-03,Inbound - Organic,monthly,steady,REP-030,EMP-0103,Churned,2024-04-30,6490.26
CUST-00913,Laurentian Sheet Metal,SMB,22,Southwest,2023-11-23,Inbound - Organic,annual,fast_churn,REP-016,EMP-0148,Churned,2024-11-22,5497.44
CUST-00914,Nakashima Plumbing & Heating Co.,SMB,44,Midwest,2023-11-28,Inbound - Paid,annual,fast_churn,REP-028,EMP-0315,Churned,2024-11-27,11818.45
CUST-00915,Ostrowski Landscape Services Group,SMB,30,Mountain,2023-11-16,Inbound - Organic,monthly,fast_churn,REP-030,EMP-0322,Churned,2024-10-31,7308.77
CUST-00916,Klamath Restoration & Sons,SMB,11,Great Lakes,2023-11-20,Inbound - Organic,monthly,expand_then_contract,REP-030,EMP-0022,Churned,2025-01-31,3987.86
CUST-00917,Granite Peak Pipefitting Group,SMB,17,Mid-Atlantic,2023-11-03,Inbound - Paid,monthly,land_and_expand,REP-016,EMP-0153,Active,,4588.03
CUST-00918,Thibodeaux Controls Services,SMB,12,Southeast,2023-11-01,Inbound - Paid,monthly,steady,REP-005,EMP-0106,Active,,2710.76
CUST-00919,Ashworth Fire Protection LLC,SMB,10,Great Lakes,2023-11-26,Partner / Referral,monthly,slow_decay,REP-016,EMP-0199,Churned,2024-03-31,4298.41
CUST-00920,Ozark Facility Services Corp.,SMB,15,Midwest,2023-12-28,Inbound - Paid,monthly,slow_decay,REP-005,EMP-0148,Churned,2026-02-28,6205.81
CUST-00921,Clearwater Energy Services,SMB,9,Mid-Atlantic,2023-12-26,Partner / Referral,monthly,steady,REP-016,EMP-0178,Churned,2024-01-31,2710.92
CUST-00922,Mulcahy Property Services,SMB,36,Mountain,2023-12-23,Inbound - Organic,monthly,expand_then_contract,REP-005,EMP-0240,Churned,2025-12-31,12309.16
CUST-00923,Stonebridge Energy Services Group,SMB,16,South Central,2023-12-10,Outbound - SDR,annual,land_and_expand,REP-030,EMP-0154,Active,,7149.87
CUST-00924,Cascade HVAC Holdings,SMB,5,Great Lakes,2023-12-29,Inbound - Paid,annual,land_and_expand,REP-031,EMP-0303,Active,,1727.74
CUST-00925,Sierra Nevada Security Systems Partners,SMB,18,Midwest,2023-12-27,Inbound - Organic,monthly,fast_churn,REP-028,EMP-0240,Churned,2024-03-31,4668.52
CUST-00926,Mahoney Landscape Services,SMB,15,Northeast,2023-12-21,Inbound - Paid,monthly,steady,REP-016,EMP-0199,Active,,8854.04
CUST-00927,Kearney Electric,SMB,12,Northeast,2023-12-10,Inbound - Organic,annual,steady,REP-030,EMP-0317,Churned,2025-12-09,3897.25
CUST-00928,Jessup Landscape Services Partners,SMB,19,South Central,2023-12-12,Partner / Referral,annual,steady,REP-005,EMP-0301,Active,,9268.62
CUST-00929,Harrow Facility Services,SMB,12,Southwest,2023-12-31,Inbound - Organic,monthly,land_and_expand,REP-031,EMP-0289,Active,,5596.59
CUST-00930,Quintero Property Services Holdings,SMB,11,Midwest,2023-12-01,Inbound - Organic,monthly,steady,REP-028,EMP-0022,Churned,2025-10-31,6357.95
CUST-00931,Boyington Facility Services Holdings,SMB,20,Mid-Atlantic,2023-12-01,Inbound - Paid,annual,fast_churn,REP-028,EMP-0172,Churned,2025-11-30,8895.55
CUST-00932,Hutchins Electric Partners,SMB,8,South Central,2023-12-11,Inbound - Paid,monthly,land_and_expand,REP-031,EMP-0080,Active,,4714.17
CUST-00933,Hutchins Heating & Air Inc.,SMB,10,West,2023-12-09,Inbound - Paid,annual,slow_decay,REP-030,EMP-0131,Churned,2024-12-08,3248.41
CUST-00934,Ostrowski Building Services,SMB,17,Canada,2023-12-29,Inbound - Paid,annual,fast_churn,REP-028,EMP-0284,Churned,2024-12-28,6759.77
CUST-00935,Fieldstone Landscape Services,SMB,15,Southwest,2023-12-10,Partner / Referral,annual,churn_and_return,REP-028,EMP-0199,Active,,4626.31
CUST-00936,Lowcountry Air Systems,SMB,27,Canada,2023-12-13,Partner / Referral,monthly,slow_decay,REP-016,EMP-0238,Churned,2024-02-29,7182.75
CUST-00937,Danforth Plumbing Co.,SMB,24,Northeast,2023-12-29,Partner / Referral,monthly,steady,REP-028,EMP-0154,Active,,5953.16
CUST-00938,Prentice Roofing LLC,SMB,17,Great Lakes,2023-12-01,Inbound - Paid,annual,slow_decay,REP-028,EMP-0153,Churned,2024-11-30,5007.84
CUST-00939,Castellano Roofing,SMB,6,Northeast,2023-12-07,Inbound - Paid,annual,fast_churn,REP-030,EMP-0139,Churned,2025-12-06,1999.11
CUST-00940,Lomeli Industrial Services,SMB,14,Southwest,2023-12-26,Partner / Referral,monthly,expand_then_contract,REP-031,EMP-0153,Churned,2024-01-31,4769.64
CUST-00941,Laurentian Refrigeration,SMB,17,South Central,2023-12-21,Inbound - Paid,monthly,steady,REP-016,EMP-0131,Active,,9290.90
CUST-00942,Chaudhry Fire & Life Safety,SMB,39,Mid-Atlantic,2023-12-13,Partner / Referral,annual,slow_decay,REP-031,EMP-0022,Churned,2024-12-12,13012.77
CUST-00943,Brannigan Mechanical Contractors & Sons,SMB,16,Southwest,2023-12-26,Partner / Referral,monthly,steady,REP-016,EMP-0103,Active,,6390.93
CUST-00944,Red River Plumbing & Heating Co.,SMB,5,Southeast,2023-12-25,Partner / Referral,annual,land_and_expand,REP-028,EMP-0032,Active,,3968.11
