version,month_end_date,cost_center,department,account_code,account_name,account_category,forecast_amount
FY2026-Q2-Reforecast,2026-12-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,12001.10
FY2026-Q2-Reforecast,2026-12-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,3434.06
FY2026-Q2-Reforecast,2026-12-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1880.73
FY2026-Q2-Reforecast,2026-12-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1615.45
FY2026-Q2-Reforecast,2026-12-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,81334.28
FY2026-Q2-Reforecast,2026-12-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,9925.10
FY2026-Q2-Reforecast,2026-12-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,18708.17
FY2026-Q2-Reforecast,2026-12-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9174.59
FY2026-Q2-Reforecast,2026-12-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2747.84
FY2026-Q2-Reforecast,2026-12-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,167436.19
FY2026-Q2-Reforecast,2026-12-31,CC-3100,Product & Design,6010,Bonus,Research & Development,15101.69
FY2026-Q2-Reforecast,2026-12-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,37420.26
FY2026-Q2-Reforecast,2026-12-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,12247.03
FY2026-Q2-Reforecast,2026-12-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4976.27
FY2026-Q2-Reforecast,2026-12-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1744.78
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,66480.25
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5889.44
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,14835.78
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1526.72
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,1152.89
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,62780.03
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,25124.62
FY2026-Q2-Reforecast,2026-12-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,280.77
FY2026-Q2-Reforecast,2026-12-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,64762.45
FY2026-Q2-Reforecast,2026-12-31,CC-4010,People Operations,6010,Bonus,General & Administrative,6915.06
FY2026-Q2-Reforecast,2026-12-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14693.89
FY2026-Q2-Reforecast,2026-12-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1165.63
FY2026-Q2-Reforecast,2026-12-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,22493.14
FY2026-Q2-Reforecast,2026-12-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,216.86
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19162.33
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1532.99
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4242.54
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,700.67
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,460.73
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,32027.98
FY2026-Q2-Reforecast,2026-12-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,22695.94
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,56467.34
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6284.90
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,12864.21
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,6404.84
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,914.57
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,41653.51
FY2026-Q2-Reforecast,2026-12-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,155.09
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2834005.51
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-60790.72
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-29943.97
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-55618.48
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,35689315.84
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,485609.55
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,539061.46
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,21127.24
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-60151.09
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-251219.26
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,37.00
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,206.40
FY2026-Q2-Reforecast,2026-12-31,CC-9000,Corporate,9300,Ending Cash,Memo - Statistical,19019150.63
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,70673.53
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,14488.07
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,9229.66
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,3214.32
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,3412.31
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,4658.36
FY2026-Q2-Reforecast,2027-01-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,409.63
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,108870.44
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,22318.44
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,17620.26
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,6136.43
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,4525.52
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,6443.22
FY2026-Q2-Reforecast,2027-01-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,636.67
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,68194.11
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,13979.80
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,15103.09
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,5259.80
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,2667.03
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,3707.22
FY2026-Q2-Reforecast,2027-01-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,318.15
FY2026-Q2-Reforecast,2027-01-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,76774.50
FY2026-Q2-Reforecast,2027-01-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,15738.77
FY2026-Q2-Reforecast,2027-01-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2893.22
FY2026-Q2-Reforecast,2027-01-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,4052.92
FY2026-Q2-Reforecast,2027-01-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,351.83
FY2026-Q2-Reforecast,2027-01-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,44561.42
FY2026-Q2-Reforecast,2027-01-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,9135.09
FY2026-Q2-Reforecast,2027-01-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1865.06
FY2026-Q2-Reforecast,2027-01-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2409.93
FY2026-Q2-Reforecast,2027-01-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,43399.80
FY2026-Q2-Reforecast,2027-01-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,8896.96
FY2026-Q2-Reforecast,2027-01-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1870.84
FY2026-Q2-Reforecast,2027-01-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2687.24
FY2026-Q2-Reforecast,2027-01-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,19171.66
FY2026-Q2-Reforecast,2027-01-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,3930.19
FY2026-Q2-Reforecast,2027-01-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,867.33
FY2026-Q2-Reforecast,2027-01-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1138.31
FY2026-Q2-Reforecast,2027-01-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,110.59
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,72303.71
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,6868.03
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,16230.20
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,18922.15
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,165465.22
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,65270.07
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,2690.05
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2295.26
FY2026-Q2-Reforecast,2027-01-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,429.18
FY2026-Q2-Reforecast,2027-01-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,98376.77
FY2026-Q2-Reforecast,2027-01-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,8866.21
FY2026-Q2-Reforecast,2027-01-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,21984.81
FY2026-Q2-Reforecast,2027-01-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,51799.41
FY2026-Q2-Reforecast,2027-01-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3888.16
FY2026-Q2-Reforecast,2027-01-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,3139.71
FY2026-Q2-Reforecast,2027-01-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,198432.54
FY2026-Q2-Reforecast,2027-01-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,19205.05
FY2026-Q2-Reforecast,2027-01-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,44615.71
FY2026-Q2-Reforecast,2027-01-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,3655.89
FY2026-Q2-Reforecast,2027-01-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3008.98
FY2026-Q2-Reforecast,2027-01-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1344.38
FY2026-Q2-Reforecast,2027-01-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,64465.19
FY2026-Q2-Reforecast,2027-01-31,CC-2000,Support,6010,Bonus,Subscription COGS,6757.72
FY2026-Q2-Reforecast,2027-01-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,14600.70
FY2026-Q2-Reforecast,2027-01-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,926.88
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,145702.64
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,888.99
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,15784.54
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,60824.14
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5359.08
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,13567.56
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,16313.85
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,962.79
FY2026-Q2-Reforecast,2027-01-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,150.01
FY2026-Q2-Reforecast,2027-01-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4034.68
FY2026-Q2-Reforecast,2027-01-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,40129.68
FY2026-Q2-Reforecast,2027-01-31,CC-2100,Professional Services,6010,Bonus,Services COGS,3623.88
FY2026-Q2-Reforecast,2027-01-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,8969.48
FY2026-Q2-Reforecast,2027-01-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,962.84
FY2026-Q2-Reforecast,2027-01-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2343.17
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,372295.29
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6010,Bonus,Research & Development,35084.34
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,83512.82
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,29792.01
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,11363.42
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2289.09
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1951.82
FY2026-Q2-Reforecast,2027-01-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1161.86
FY2026-Q2-Reforecast,2027-01-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,54830.55
FY2026-Q2-Reforecast,2027-01-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,4386.45
FY2026-Q2-Reforecast,2027-01-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,12139.48
FY2026-Q2-Reforecast,2027-01-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,11053.00
FY2026-Q2-Reforecast,2027-01-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2030.44
FY2026-Q2-Reforecast,2027-01-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,151352.64
FY2026-Q2-Reforecast,2027-01-31,CC-3100,Product & Design,6010,Bonus,Research & Development,13443.20
FY2026-Q2-Reforecast,2027-01-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,33783.15
FY2026-Q2-Reforecast,2027-01-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,11810.80
FY2026-Q2-Reforecast,2027-01-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4732.32
FY2026-Q2-Reforecast,2027-01-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1235.79
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,69619.28
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,6176.32
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,15538.10
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1641.69
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,827.02
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,42013.26
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,25315.35
FY2026-Q2-Reforecast,2027-01-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,193.33
FY2026-Q2-Reforecast,2027-01-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,58627.80
FY2026-Q2-Reforecast,2027-01-31,CC-4010,People Operations,6010,Bonus,General & Administrative,6532.91
FY2026-Q2-Reforecast,2027-01-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,13357.94
FY2026-Q2-Reforecast,2027-01-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,869.59
FY2026-Q2-Reforecast,2027-01-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,162.10
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,13236.65
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1058.93
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,2930.59
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,447.91
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,237.43
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,23207.49
FY2026-Q2-Reforecast,2027-01-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,21631.23
FY2026-Q2-Reforecast,2027-01-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,47977.95
FY2026-Q2-Reforecast,2027-01-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,5716.45
FY2026-Q2-Reforecast,2027-01-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,11007.36
FY2026-Q2-Reforecast,2027-01-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7457.07
FY2026-Q2-Reforecast,2027-01-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,675.88
