month_end_date,cost_center,department,account_code,account_name,account_category,actual_amount
2024-10-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,12132.34
2024-10-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,14608.33
2024-10-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,189326.71
2024-10-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,73811.09
2024-10-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,1921.13
2024-10-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,1476.88
2024-10-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,301.17
2024-10-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,94591.67
2024-10-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,8417.67
2024-10-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,21116.91
2024-10-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,44904.09
2024-10-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3581.18
2024-10-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,3150.33
2024-10-31,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,71443.33
2024-10-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,107165.00
2024-10-31,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,6852.73
2024-10-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,10279.10
2024-10-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,16050.69
2024-10-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,24076.04
2024-10-31,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1406.08
2024-10-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,2109.12
2024-10-31,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,1011.37
2024-10-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1517.05
2024-10-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1088.10
2024-10-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,55033.33
2024-10-31,CC-2000,Support,6010,Bonus,Subscription COGS,5769.00
2024-10-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,12464.48
2024-10-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,830.73
2024-10-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,139242.06
2024-10-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,726.39
2024-10-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,10830.85
2024-10-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,51925.00
2024-10-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,4575.00
2024-10-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,11582.50
2024-10-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,13111.20
2024-10-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,833.95
2024-10-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,127.48
2024-10-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,2594.08
2024-10-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,29441.67
2024-10-31,CC-2100,Professional Services,6010,Bonus,Services COGS,2708.33
2024-10-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,6590.75
2024-10-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,725.99
2024-10-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1372.56
2024-10-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,330208.33
2024-10-31,CC-3000,Engineering,6010,Bonus,Research & Development,31297.83
2024-10-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,74108.76
2024-10-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,22155.41
2024-10-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,8537.88
2024-10-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,1822.70
2024-10-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1449.10
2024-10-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,901.69
2024-10-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,46808.33
2024-10-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,3744.67
2024-10-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,10363.36
2024-10-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,7948.04
2024-10-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1668.66
2024-10-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,129208.33
2024-10-31,CC-3100,Product & Design,6010,Bonus,Research & Development,11476.33
2024-10-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,28840.36
2024-10-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10079.85
2024-10-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,3849.04
2024-10-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1004.17
2024-10-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,61716.67
2024-10-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5906.33
2024-10-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,13862.72
2024-10-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1312.31
2024-10-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,647.02
2024-10-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,36805.69
2024-10-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,21113.28
2024-10-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,156.36
2024-10-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,48875.00
2024-10-31,CC-4010,People Operations,6010,Bonus,General & Administrative,4980.42
2024-10-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,11040.36
2024-10-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,731.01
2024-10-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,40393.52
2024-10-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,140.47
2024-10-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,11300.00
2024-10-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,904.00
2024-10-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,2501.82
2024-10-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,391.58
2024-10-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,204.08
2024-10-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,19168.30
2024-10-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,17592.54
2024-10-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,40958.33
2024-10-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,4880.08
2024-10-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,9396.88
2024-10-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,5735.67
2024-10-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,521.96
2024-10-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,35872.39
2024-10-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,68.56
2024-10-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-1813275.74
2024-10-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-38895.60
2024-10-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-15979.75
2024-10-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-52475.88
2024-11-30,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,60333.33
2024-11-30,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,12368.33
2024-11-30,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,5409.78
2024-11-30,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,1890.77
2024-11-30,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,2763.52
2024-11-30,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,4076.95
2024-11-30,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,365.17
2024-11-30,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,92941.67
2024-11-30,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,19053.04
2024-11-30,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,10327.76
2024-11-30,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,3609.66
2024-11-30,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,3840.70
2024-11-30,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,5666.56
2024-11-30,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,476.06
2024-11-30,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,58216.67
2024-11-30,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,11934.42
2024-11-30,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,8852.37
2024-11-30,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,3094.00
2024-11-30,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,2224.01
2024-11-30,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,3071.04
2024-11-30,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,253.05
2024-11-30,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,65541.67
2024-11-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,13436.04
2024-11-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2493.64
2024-11-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3539.37
2024-11-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,300.17
2024-11-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,38041.67
2024-11-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,7798.54
2024-11-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1342.75
2024-11-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2109.27
2024-11-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,37050.00
2024-11-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,7595.25
2024-11-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1571.22
2024-11-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2081.25
2024-11-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,16366.67
2024-11-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,3355.17
2024-11-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,752.74
2024-11-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1059.39
2024-11-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,90.44
2024-11-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,61725.00
2024-11-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,5863.17
2024-11-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,13855.57
2024-11-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,15675.10
2024-11-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,159320.25
2024-11-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,67101.30
2024-11-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,2157.37
2024-11-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,1891.58
2024-11-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,314.32
2024-11-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,94591.67
2024-11-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,8417.67
2024-11-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,21116.91
2024-11-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,46985.20
2024-11-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3444.48
2024-11-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2816.18
2024-11-30,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,67760.00
2024-11-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,101640.00
2024-11-30,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,6558.07
2024-11-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,9837.10
2024-11-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,15235.20
2024-11-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,22852.81
2024-11-30,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1185.81
2024-11-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,1778.72
2024-11-30,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,952.81
2024-11-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1429.21
2024-11-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1098.29
2024-11-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,55033.33
2024-11-30,CC-2000,Support,6010,Bonus,Subscription COGS,5769.00
2024-11-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,12464.48
2024-11-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,794.63
2024-11-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,113050.54
2024-11-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,756.57
2024-11-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,8660.17
2024-11-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,51925.00
2024-11-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,4575.00
2024-11-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,11582.50
2024-11-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,15222.91
2024-11-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,734.77
2024-11-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,130.61
2024-11-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,2829.82
2024-11-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,29441.67
2024-11-30,CC-2100,Professional Services,6010,Bonus,Services COGS,2708.33
2024-11-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,6590.75
2024-11-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,641.27
2024-11-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1423.89
2024-11-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,317825.00
2024-11-30,CC-3000,Engineering,6010,Bonus,Research & Development,29951.17
2024-11-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,71294.11
2024-11-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,22657.59
2024-11-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,9047.63
2024-11-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,1957.25
2024-11-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1525.95
2024-11-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,864.24
2024-11-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,46808.33
2024-11-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,3744.67
2024-11-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,10363.36
2024-11-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,8361.12
2024-11-30,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1805.40
2024-11-30,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,129208.33
2024-11-30,CC-3100,Product & Design,6010,Bonus,Research & Development,11476.33
2024-11-30,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,28840.36
2024-11-30,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10017.74
2024-11-30,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,3924.50
2024-11-30,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1035.47
2024-11-30,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,70708.33
2024-11-30,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,6625.67
